feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,cluster
0.48991972,0.48997036,0.48995343,0.5101028,0.48975486,0.48997295,0.5100193,0.48992294,0.50999874,0.48990393,0.4899206,0.5101528,0.5100957,0.5100212,0.48994112,0.48997152,0.48999113,0.48988783,0.49000457,0.510005,0.51002187,0.50994205,0.48994765,0.48996916,0.48997152,0.50999963,0.50987816,0.5100243,0.48996618,0.48995432,0.4899694,0.510025,0.48996273,0.5101218,0.5101094,0.5100099,0.51004165,0.51003796,0.4898784,0.48987344,0.48998028,0.489958,0.5100648,0.51000375,0.4899581,0.4899503,0.48995394,0.5099979,0.48992556,0.48993897,0.50999105,0.5101102,0.51003706,0.4899287,0.51005447,0.48989484,0.489997,0.48997435,0.51000303,0.48989084,0.51005524,0.5100918,0.5100255,0.4899292,0.48987666,0.5100583,0.51009107,0.4899689,0.51003796,0.49000055,0.4899774,0.4900891,0.5100601,0.48985988,0.5100609,0.5100106,0.509958,0.50999516,0.4898378,0.50996405,0.49,0.48995444,0.48997,0.5100012,0.4899811,0.49000195,0.489974,0.48991686,0.48995233,0.51002073,-1
0.27229542,0.27163547,0.27190644,0.72745836,0.27432233,0.2716591,0.72839594,0.27237064,0.7289803,0.27250057,0.2721242,0.72677153,0.72783893,0.7283224,0.27207577,0.27163613,0.27154192,0.27273214,0.27146256,0.7285551,0.7283492,0.7291603,0.2719329,0.2719009,0.2715599,0.7285741,0.72977257,0.72855216,0.27166688,0.27186018,0.27174428,0.72829485,0.27201802,0.7269255,0.72724175,0.7283987,0.72824323,0.7282088,0.27293956,0.2727286,0.27160513,0.2719944,0.7279463,0.7285437,0.27177122,0.2717679,0.2719274,0.72862697,0.2723698,0.27213955,0.72866255,0.72714335,0.7282982,0.27210796,0.72799724,0.2725628,0.27141434,0.27165693,0.72847635,0.27253878,0.7280545,0.72764754,0.7282814,0.27245432,0.27255297,0.728027,0.72757953,0.27185977,0.72816706,0.27138978,0.27171236,0.27040216,0.7280237,0.2729714,0.72814614,0.7284949,0.72931534,0.72889405,0.2733485,0.7290148,0.27145833,0.2719324,0.2716482,0.7289428,0.27162015,0.27140012,0.2715075,0.27227595,0.27174515,0.7284173,-1
0.044814717,0.044787135,0.044797596,0.955174,0.044898987,0.044786513,0.9552157,0.044819865,0.95524156,0.044824384,0.044805706,0.9551387,0.95519423,0.9552103,0.04480996,0.044786386,0.0447846,0.04483792,0.044781126,0.9552206,0.95520914,0.9552468,0.04480131,0.044799887,0.04478371,0.9552217,0.9552777,0.95522505,0.04478691,0.044795353,0.044792157,0.955209,0.04480788,0.9551461,0.9551611,0.9552125,0.9552074,0.9552079,0.044849016,0.044828326,0.044785395,0.044806145,0.9551904,0.95522183,0.044795416,0.04479165,0.04479894,0.9552231,0.044820156,0.04481004,0.9552277,0.95515656,0.9552124,0.044805784,0.9551957,0.04482561,0.044780094,0.04478717,0.95521784,0.044823155,0.9552002,0.9551837,0.9552096,0.044825166,0.04482135,0.9552033,0.9551779,0.04479874,0.9552044,0.04477669,0.044792093,0.044737656,0.95520055,0.04484828,0.95520395,0.95521885,0.95525515,0.95523417,0.044864707,0.9552416,0.044780947,0.044801507,0.044786755,0.9552399,0.044787116,0.044778913,0.04477836,0.044813946,0.04478916,0.9552162,8
0.04717023,0.04715183,0.04715873,0.95283234,0.047220245,0.047157377,0.95285416,0.047162868,0.95285064,0.04716887,0.047156893,0.95282394,0.9528481,0.95285046,0.047166597,0.047159374,0.047147416,0.047165424,0.047142945,0.9528512,0.9528365,0.9528614,0.04716407,0.047153488,0.047166523,0.95285076,0.9528885,0.9528401,0.04715448,0.04715801,0.047150247,0.9528479,0.047164246,0.9528351,0.95283747,0.95285636,0.9528428,0.9528325,0.047165085,0.04716848,0.04715351,0.04715731,0.952839,0.95285684,0.047163077,0.047161773,0.04715719,0.9528522,0.04715246,0.04716129,0.9528644,0.9528347,0.9528413,0.0471533,0.95283824,0.04716798,0.047153525,0.047149517,0.9528537,0.04717108,0.9528401,0.9528347,0.9528506,0.04715064,0.047163833,0.9528406,0.9528366,0.047153007,0.9528526,0.04714812,0.04714883,0.04713059,0.9528465,0.047184266,0.95283026,0.9528519,0.95285153,0.95285463,0.047180623,0.95285904,0.047146685,0.047146328,0.047151793,0.95283747,0.047153234,0.04715213,0.04715185,0.047166333,0.04716185,0.95284665,8
0.22590294,0.22590803,0.22591633,0.7741182,0.225963,0.22591849,0.7741041,0.22591306,0.7740804,0.22590947,0.22587952,0.77410775,0.77415246,0.7740855,0.22591585,0.22591949,0.22590177,0.22589096,0.22591737,0.7740858,0.7740658,0.7740605,0.22591913,0.22591501,0.22593264,0.7740694,0.7740574,0.7740762,0.22591963,0.22589637,0.22589746,0.77408826,0.22593194,0.7741108,0.77411824,0.774095,0.774098,0.77405685,0.2258765,0.22588009,0.22591184,0.22591344,0.7741004,0.77409756,0.22591388,0.22590566,0.22591329,0.77409285,0.22585294,0.22590762,0.77409554,0.7741076,0.77408534,0.22587612,0.7740933,0.22589698,0.22593611,0.22590357,0.77408874,0.22589102,0.77409387,0.77410823,0.77409196,0.22587779,0.22586085,0.77409816,0.77411574,0.2259055,0.7741104,0.22591588,0.22590639,0.22595072,0.7741145,0.22590142,0.7740898,0.7740931,0.77404153,0.77410877,0.22588992,0.7740767,0.22591478,0.2258741,0.22590423,0.7740901,0.22591443,0.22592317,0.22590455,0.22590604,0.22591871,0.7740911,1
2.9802322e-08,7.450581e-09,1.4901161e-08,0.99999994,5.9604645e-08,1.4901161e-08,1.0,2.2351742e-08,0.9999999,2.9802322e-08,3.7252903e-08,0.99999994,1.0,0.99999994,2.9802322e-08,0.0,1.4901161e-08,6.7055225e-08,0.0,1.0,0.9999999,0.99999994,3.7252903e-08,2.9802322e-08,0.0,1.0,0.99999994,0.99999994,1.4901161e-08,2.2351742e-08,2.2351742e-08,0.99999994,2.9802322e-08,1.0,1.0,1.0,1.0,1.0,3.7252903e-08,0.0,2.2351742e-08,2.9802322e-08,1.0,1.0,1.4901161e-08,7.450581e-09,2.2351742e-08,1.0,0.0,3.7252903e-08,0.99999994,1.0,1.0,7.450581e-09,0.99999994,3.7252903e-08,0.0,0.0,0.9999999,3.7252903e-08,1.0,0.99999994,1.0,0.0,2.2351742e-08,1.0,0.99999994,2.6077032e-08,0.99999994,0.0,3.7252903e-08,0.0,1.0,3.7252903e-08,1.0,0.99999994,1.0,1.0,4.4703484e-08,0.99999994,2.9802322e-08,1.4901161e-08,3.7252903e-08,1.0,2.9802322e-08,1.4901161e-08,0.0,1.4901161e-08,0.0,1.0,5
0.15138198,0.15132368,0.15133993,0.8485862,0.15152135,0.15133545,0.8486563,0.15138349,0.8487747,0.15139318,0.15137321,0.84851235,0.8486127,0.8486678,0.15137488,0.15131783,0.15135482,0.15142885,0.1513243,0.8486929,0.84867966,0.8487458,0.15134895,0.1513626,0.15129904,0.8486951,0.8487949,0.8487193,0.15131308,0.15136659,0.15135458,0.8486603,0.15135816,0.84853905,0.8485568,0.84865415,0.8486541,0.8486746,0.15148287,0.15144242,0.15132907,0.15136907,0.84862036,0.84867543,0.15133561,0.1513291,0.15134627,0.84867454,0.15147768,0.15136012,0.8486867,0.848541,0.84868175,0.15138727,0.8486253,0.15140599,0.15128663,0.15133014,0.84866333,0.15139064,0.84864455,0.8486103,0.8486592,0.15146507,0.1514323,0.84866756,0.8486014,0.15136339,0.84864587,0.15130864,0.15134755,0.15117967,0.8486305,0.15144771,0.84867376,0.84867495,0.8488036,0.8487121,0.15149681,0.84873265,0.15132208,0.15138628,0.15132801,0.8487485,0.1513347,0.15130636,0.15132189,0.15136188,0.15131512,0.8486728,2
0.06644169,0.06641757,0.06641911,0.93354034,0.066467136,0.06640874,0.9335863,0.06643611,0.93361187,0.06644095,0.06642504,0.9335272,0.93357116,0.9335797,0.0664487,0.06641209,0.06641552,0.06645614,0.066412166,0.9335911,0.9335719,0.93360955,0.06642982,0.066434205,0.066404454,0.9335924,0.9336417,0.9336001,0.06640023,0.06642488,0.06641822,0.93357825,0.06644307,0.9335244,0.93354076,0.9335815,0.9335816,0.9335871,0.066466846,0.066438496,0.06641386,0.06644181,0.9335632,0.9335904,0.06641169,0.066421635,0.066424176,0.93358994,0.066441305,0.06644162,0.9335988,0.9335423,0.9335907,0.066425905,0.933559,0.06644712,0.06640414,0.066421635,0.93358785,0.06644639,0.9335782,0.93355906,0.93357784,0.066438064,0.066424526,0.9335739,0.93355346,0.066426165,0.9335681,0.06640707,0.06642441,0.066394165,0.9335774,0.06645818,0.9335837,0.9335871,0.9336224,0.9335981,0.066473976,0.93360627,0.06641267,0.06643395,0.06641507,0.9336009,0.06641636,0.06641648,0.06638872,0.06643781,0.06640847,0.9335838,3
0.041359823,0.041379504,0.041367024,0.9586382,0.041290097,0.041369617,0.95862323,0.04135812,0.9586202,0.041351184,0.04135296,0.9586559,0.95865333,0.958617,0.041381106,0.04137101,0.041382466,0.041353285,0.0413917,0.9586174,0.9586084,0.9585923,0.041375518,0.04138479,0.041366585,0.9586124,0.95857465,0.95863247,0.04136305,0.041367806,0.04137262,0.9586185,0.04138771,0.95864487,0.9586451,0.958614,0.95863175,0.9586318,0.04135336,0.041334413,0.041377176,0.04138494,0.9586301,0.9586169,0.0413576,0.041370057,0.041371793,0.9586147,0.041350257,0.04137304,0.9586118,0.9586506,0.95863473,0.041355558,0.9586222,0.041352645,0.041381866,0.04138177,0.95861685,0.0413497,0.95863557,0.95864344,0.9586179,0.041351244,0.041321367,0.95863557,0.95864165,0.041376032,0.9586187,0.041384112,0.041384846,0.04143595,0.95863855,0.041340083,0.95864356,0.95861703,0.9586002,0.958615,0.04133456,0.9586029,0.041388564,0.041374326,0.041373886,0.958621,0.041380517,0.041391637,0.041355122,0.0413602,0.041360065,0.958621,8
0.06789592,0.06785217,0.06787975,0.93210804,0.0680789,0.067860164,0.9321698,0.06790727,0.9321649,0.06791423,0.067872256,0.9320524,0.932148,0.93214685,0.06787914,0.067864046,0.06782862,0.06791474,0.0678359,0.93215567,0.93212724,0.9321909,0.06788143,0.06785995,0.0678776,0.9321523,0.9322457,0.9321384,0.06787117,0.067852244,0.06784675,0.9321453,0.06789152,0.9320747,0.93209475,0.9321625,0.93214124,0.9321155,0.06790828,0.0679055,0.06784875,0.06786978,0.9321199,0.932173,0.06787948,0.06786528,0.0678747,0.9321751,0.06783539,0.06788536,0.93218225,0.9320852,0.9321306,0.067859486,0.9321336,0.067907296,0.06786536,0.067845866,0.93216634,0.0679133,0.9321268,0.932108,0.93215054,0.06785893,0.067885764,0.93212706,0.93210757,0.06785919,0.9321556,0.06783646,0.06784735,0.06778977,0.9321405,0.067951605,0.9321115,0.93216443,0.93216765,0.93218344,0.06795651,0.9321861,0.067836285,0.067837924,0.06785035,0.9321667,0.067851074,0.06784156,0.06784871,0.0679021,0.06787649,0.9321543,3
0.5715779,0.57126653,0.57136977,0.42833245,0.572397,0.57126164,0.42878112,0.57153547,0.42895687,0.5716222,0.5714222,0.42811143,0.42856812,0.42874378,0.5715004,0.5712731,0.571211,0.571682,0.57116324,0.42882407,0.42868912,0.42905638,0.57140833,0.5713587,0.57129335,0.42882872,0.42935812,0.4287915,0.57126504,0.5713558,0.57127565,0.42871216,0.5714467,0.4281915,0.42830995,0.42879593,0.42868453,0.42863166,0.57175356,0.57165796,0.5712547,0.5714165,0.4285724,0.42883295,0.57131696,0.5713417,0.5713761,0.42885065,0.57149315,0.5714895,0.42891422,0.4282714,0.42870146,0.57141244,0.4285763,0.57165235,0.57117957,0.57125485,0.42880684,0.57162696,0.42861283,0.4284441,0.42872676,0.57152176,0.57156175,0.42858607,0.42841765,0.57133794,0.4286793,0.57115257,0.5712733,0.5708118,0.4286435,0.571849,0.42861158,0.4287947,0.42907745,0.42894885,0.57193613,0.42900398,0.57118994,0.5713555,0.5712547,0.42889407,0.5712588,0.57118917,0.57117265,0.57153314,0.571315,0.4287576,-1
0.023414355,0.023384903,0.023391616,0.97657096,0.023461208,0.023383155,0.97661364,0.023408808,0.9766403,0.023416024,0.02340617,0.97655535,0.97658485,0.9766143,0.023407824,0.02338428,0.023385264,0.023429252,0.023374885,0.97662455,0.9766165,0.9766519,0.023394443,0.023396447,0.023378514,0.97662836,0.9766822,0.9766243,0.023377199,0.023399778,0.023391366,0.9766121,0.02339831,0.9765569,0.9765681,0.9766162,0.97660834,0.9766153,0.023439057,0.023426011,0.02338408,0.023401305,0.9765948,0.9766209,0.023389086,0.02339289,0.023393106,0.97662216,0.023426436,0.023407131,0.97662956,0.9765668,0.9766149,0.023406722,0.97659475,0.023421355,0.02336809,0.02338811,0.9766187,0.023422532,0.97660345,0.9765842,0.9766113,0.023421332,0.023422744,0.9766006,0.9765798,0.023395034,0.9766015,0.023374334,0.023388747,0.023335496,0.97659993,0.023435168,0.97660625,0.9766188,0.976661,0.9766292,0.023450732,0.97664285,0.023377746,0.023405414,0.023386352,0.9766294,0.02338472,0.023377987,0.023374625,0.023408964,0.023386091,0.97661465,7
0.054848112,0.05485566,0.05485221,0.94514793,0.054833345,0.054852083,0.9451435,0.05485488,0.94515264,0.05485069,0.05485079,0.945141,0.94515085,0.9451403,0.054856952,0.05485043,0.054858983,0.054857373,0.054863304,0.94514316,0.9451415,0.9451386,0.054854564,0.054860987,0.054845087,0.9451412,0.9451324,0.9451555,0.05485121,0.05485174,0.054856457,0.9451421,0.054861512,0.94513875,0.9451417,0.94513685,0.9451479,0.9451525,0.054861832,0.054846935,0.0548538,0.054861788,0.9451417,0.9451423,0.05484896,0.054849528,0.05485506,0.9451426,0.054856706,0.054854818,0.9451389,0.94514203,0.945152,0.054852948,0.9451433,0.05485052,0.054857112,0.05485727,0.9451414,0.054847572,0.9451483,0.945149,0.945141,0.05486046,0.05484272,0.94515264,0.94514734,0.054858282,0.9451409,0.0548566,0.0548612,0.05486631,0.94514626,0.054847866,0.94515634,0.94514346,0.94514847,0.9451446,0.054855376,0.9451427,0.054859295,0.05485957,0.05485413,0.94515955,0.05485613,0.054857083,0.05484762,0.05485089,0.054846056,0.94514614,-1
0.17126818,0.17125234,0.17125395,0.82872427,0.1713429,0.17124954,0.8287566,0.1712617,0.82878596,0.17127232,0.17123848,0.82869685,0.82877856,0.8287422,0.17127949,0.17124613,0.17125124,0.1712687,0.17126034,0.82875085,0.8287164,0.828744,0.17127123,0.17127126,0.17124435,0.82873935,0.82875746,0.8287714,0.17124417,0.17124948,0.17124516,0.82873946,0.1712952,0.82871866,0.8287284,0.8287468,0.82875395,0.8287395,0.17128581,0.17125769,0.17125103,0.17128158,0.8287359,0.82875633,0.171236,0.17124897,0.17126274,0.8287539,0.17123696,0.17126587,0.8287578,0.82872313,0.82876104,0.17123961,0.82873493,0.17127122,0.17125294,0.17125033,0.8287495,0.17125694,0.82874537,0.82873976,0.82874197,0.17125554,0.17121914,0.82875305,0.8287422,0.17125656,0.8287493,0.17124632,0.17126204,0.17125425,0.82875615,0.17128675,0.82876104,0.8287519,0.8287629,0.8287738,0.17129445,0.8287595,0.17125595,0.17124534,0.17124306,0.8287821,0.171255,0.17125335,0.17121851,0.17126441,0.17123607,0.82875156,2
