feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,cluster
0.015607921,0.015696466,0.9843475,0.015667945,0.9843223,0.98433363,0.015691206,0.9843072,0.015634269,0.9843732,0.9844182,0.015628457,0.01559449,0.015589979,0.015674815,0.015754908,0.015636966,0.015640654,0.015683679,0.98433816,0.015689164,0.9843764,0.015656117,0.9843614,0.015666734,0.015670255,0.015635133,0.015634239,0.9843376,0.9843745,0.015688047,0.015666977,0.015665844,0.9843354,0.9843481,0.015678167,0.9843637,0.015667617,0.0156475,0.015685126,0.9842866,0.015667863,0.015662119,0.015619978,0.9843765,0.98427737,0.01567863,0.984396,0.01565957,0.015688509,0.9843575,0.9843496,0.9843571,0.9843099,0.98431045,0.98436606,0.015717983,0.015695594,0.015601143,0.98433137,0.015656225,0.9843448,0.015660584,0.015671015,0.98433894,0.9843799,0.015650071,0.9843183,0.98432267,0.015658647,0.9843543,0.9843196,0.9843423,0.98434764,0.98432565,0.9843147,0.9843559,0.98433983,0.98427576,0.015658759,0.01569523,0.015636131,0.015494287,0.015647426,0.9842939,0.98432946,0.9843412,0.015629962,0.015620112,0.9843514,0.015647516,0.01564657,0.015710339,0.015698656,0.015643999,0.015722007,0.015669718,0.015700988,0.98435473,0.015655741,0.015621776,0.015620248,0.9843694,0.015616573,0.98431665,0.015663892,0.015640363,0.98431337,0.015598133,0.9842895,0.01569578,0.98437226,0.015658766,0.98431814,0.98436004,0.98432636,0.015601538,0.9843569,0.015656365,0.98433685,8
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.0,0.99999994,0.0,1.0,0.0,1.0,1.0,1.0000001,1.0000001,0.0,0.0,1.0000001,0.99999994,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.0,0.9999999,1.0,1.0,0.0,1.0,0.0,0.99999994,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
0.057970934,0.05803205,0.9420302,0.057992607,0.9420007,0.94201094,0.057996802,0.94200546,0.057965465,0.9420377,0.94206035,0.057955857,0.057951175,0.057933383,0.05795996,0.05804404,0.057970725,0.057983458,0.058021568,0.9420205,0.05802007,0.9420382,0.057972737,0.9420492,0.05796831,0.05800268,0.05795539,0.05796928,0.9419917,0.9420256,0.058001235,0.057980563,0.057999402,0.942006,0.94200546,0.05797924,0.9420151,0.057990268,0.05797439,0.058010884,0.9419878,0.057981275,0.05800979,0.05798745,0.9419986,0.941947,0.058010504,0.9420545,0.058001697,0.05800399,0.94200766,0.9420029,0.9420152,0.94201005,0.9420088,0.9420039,0.057991948,0.058015592,0.057944752,0.9420011,0.05801303,0.9420394,0.057994477,0.057984352,0.94201815,0.942042,0.05795269,0.9420144,0.942013,0.05796195,0.9420028,0.9419905,0.94200903,0.94201475,0.942033,0.94200236,0.942021,0.94202757,0.94198585,0.057977486,0.058021113,0.05797627,0.057863742,0.057970792,0.94198084,0.9420058,0.9420016,0.0579798,0.05794867,0.9420212,0.057984583,0.05797424,0.058008738,0.05801075,0.05796418,0.058003053,0.057987712,0.05800437,0.942023,0.057982206,0.05797369,0.057968285,0.9420381,0.057957683,0.9420126,0.057999216,0.05797825,0.94199073,0.057985544,0.94198644,0.057992026,0.94204223,0.057973497,0.9420046,0.94200563,0.9420121,0.057914726,0.94201756,0.05798505,0.94199884,5
0.82030594,0.82095313,0.17976975,0.82055604,0.1797201,0.17944413,0.8206341,0.17938942,0.8201538,0.17980987,0.18004763,0.82030916,0.82016814,0.81930184,0.82012403,0.8207647,0.8205451,0.82045305,0.82094455,0.17952698,0.820711,0.17974275,0.8201668,0.17995125,0.82035923,0.8204552,0.82045233,0.82022923,0.1792025,0.17996353,0.820436,0.8200488,0.8205712,0.17953229,0.17904657,0.82036364,0.17929721,0.82019174,0.82027006,0.8201113,0.17908704,0.82047033,0.8206184,0.8207241,0.17949152,0.17943007,0.82083666,0.17997509,0.820627,0.8203614,0.17954987,0.17892516,0.1795789,0.17965955,0.17964429,0.17962217,0.8196155,0.82079625,0.8198128,0.17932516,0.8204442,0.18011802,0.8207954,0.8206258,0.17946249,0.17993122,0.8198976,0.17966521,0.17939103,0.8198404,0.17894459,0.17920107,0.1793229,0.17943174,0.17973387,0.1792844,0.17947906,0.17977452,0.17926651,0.8201831,0.82068646,0.8204534,0.8198285,0.8201099,0.17905366,0.1795851,0.17948085,0.82040167,0.81993675,0.1792149,0.82077587,0.8200082,0.820181,0.820544,0.82022095,0.8205159,0.8199803,0.82040435,0.17940378,0.8204427,0.82077557,0.82050896,0.17995292,0.820277,0.17923892,0.8205792,0.82037,0.1794945,0.8207234,0.17932767,0.82019866,0.1796605,0.82018805,0.17950904,0.17916048,0.17977017,0.8198176,0.17948562,0.8204653,0.17904091,0
2.493523e-05,3.504753e-05,0.99998266,1.7389655e-05,0.9999683,0.999984,1.4267862e-05,0.9999818,1.5541911e-05,0.99998164,0.9999813,9.521842e-06,2.2120774e-05,2.9578805e-05,1.0751188e-05,3.6522746e-05,9.134412e-06,1.7762184e-05,2.7876347e-05,0.9999834,2.2754073e-05,0.9999761,1.3176352e-05,0.9999842,1.359731e-05,3.170967e-05,4.246831e-06,1.3627112e-05,0.9999781,0.99996424,2.2441149e-05,2.475828e-05,1.9133091e-05,0.9999761,0.9999895,2.169609e-05,0.9999786,2.9310584e-05,1.9520521e-05,3.412366e-05,0.9999754,2.1278858e-05,3.233552e-05,2.4139881e-05,0.9999694,0.99995625,2.2411346e-05,0.99997914,2.4780631e-05,2.3894012e-05,0.9999752,0.9999924,0.9999763,0.9999774,0.99998397,0.99997705,2.4601817e-05,2.296269e-05,1.8566847e-05,0.99998283,2.9310584e-05,0.9999765,1.5616417e-05,1.1622906e-05,0.9999865,0.99998504,1.193583e-05,0.99997944,0.9999825,2.3081899e-05,0.9999925,0.99998146,0.9999903,0.9999823,0.9999915,0.9999914,0.9999863,0.99998635,0.99997634,2.7824193e-05,3.3572316e-05,2.1785498e-05,0.0,1.9803643e-05,0.99997777,0.9999778,0.999971,1.564622e-05,1.5363097e-05,0.99999106,6.362796e-06,2.2701919e-05,3.6358833e-05,2.4348497e-05,1.6584992e-05,2.425909e-05,2.1338463e-05,3.0457973e-05,0.9999909,1.3962388e-05,1.0466203e-05,8.825213e-06,0.9999826,8.061528e-06,0.99999005,2.2932887e-05,1.4543533e-05,0.9999729,2.2515655e-05,0.9999752,3.154576e-05,0.9999922,1.809001e-05,0.9999803,0.9999821,0.9999799,5.364418e-07,0.9999789,1.6685575e-05,0.99998635,8
0.34747922,0.34778085,0.65259445,0.34792566,0.6521987,0.65233237,0.34811783,0.65210736,0.34780657,0.6526138,0.6528399,0.34763494,0.34736302,0.34726095,0.34802663,0.34809735,0.3477085,0.34766158,0.34777373,0.6524175,0.34785956,0.6526726,0.34792134,0.6523732,0.3479691,0.34740174,0.34779534,0.34778923,0.65245837,0.65278417,0.34784186,0.3477948,0.34776604,0.65217334,0.6522712,0.34768963,0.6526053,0.34767857,0.34752488,0.34776217,0.6519948,0.34764114,0.34753895,0.34711283,0.6530852,0.6524483,0.3474812,0.6527123,0.3476956,0.34805527,0.6523983,0.6524045,0.6524755,0.651966,0.65175694,0.6522982,0.34857333,0.34805965,0.3475579,0.6524288,0.34744933,0.65206695,0.34779936,0.34787077,0.6523407,0.6525166,0.34770826,0.6522355,0.6520672,0.34756204,0.65261316,0.65231913,0.6521702,0.6522033,0.65209025,0.65191424,0.6523546,0.6522491,0.6517779,0.34777832,0.3477043,0.3474308,0.34640962,0.34766263,0.65182006,0.6519872,0.65245163,0.34757704,0.34756327,0.6524048,0.34763137,0.3477361,0.3480361,0.3481876,0.34771192,0.34812188,0.34817463,0.34789646,0.6521393,0.3477171,0.34744817,0.3478191,0.6523948,0.34749985,0.6519687,0.34760576,0.34764796,0.65219057,0.34698886,0.65175706,0.34746087,0.65232193,0.34758466,0.65211797,0.65243024,0.6521131,0.34746978,0.6524367,0.34768334,0.65229255,2
0.004424086,0.0044457316,0.9955909,0.004410967,0.9955629,0.995592,0.004405156,0.99558794,0.0044059902,0.9955889,0.99559,0.004394993,0.004417971,0.0044288747,0.0043967813,0.0044466853,0.0043949336,0.0044109523,0.004431527,0.99559164,0.004420683,0.9955783,0.004401898,0.9955937,0.0044020787,0.0044367462,0.0043855906,0.004403062,0.99558043,0.9955559,0.004419461,0.0044218823,0.0044136792,0.99557716,0.9956012,0.004418224,0.9955815,0.0044315457,0.0044137165,0.0044400394,0.9955753,0.004417531,0.0044383407,0.004423693,0.9955655,0.9955417,0.0044202954,0.99558496,0.0044259727,0.004422851,0.9955759,0.9956066,0.9955769,0.99557936,0.9955925,0.99558,0.004421167,0.004422821,0.004410565,0.9955904,0.0044326633,0.9955801,0.0044090897,0.0044001043,0.9955961,0.99559546,0.004397519,0.99558425,0.99559003,0.0044187754,0.9956061,0.99558693,0.9956023,0.99558824,0.9956073,0.9956044,0.9955958,0.9955979,0.9955763,0.0044292957,0.004441753,0.0044180676,0.004363045,0.0044130534,0.99557865,0.9955808,0.9955671,0.0044068694,0.0044049323,0.99560434,0.004390344,0.0044188574,0.0044458807,0.0044239312,0.0044080466,0.0044232905,0.0044170767,0.0044351667,0.9956043,0.0044041276,0.0043982696,0.0043957457,0.99559057,0.0043923557,0.99560225,0.004421219,0.0044059902,0.9955704,0.0044196397,0.99557364,0.0044357665,0.9956087,0.0044106245,0.99558485,0.9955876,0.9955846,0.0043770224,0.99558234,0.0044103414,0.9955951,8
0.009026705,0.0090534985,0.99098355,0.009021759,0.9909545,0.9909836,0.009016745,0.9909783,0.009012267,0.9909833,0.9909903,0.00900162,0.009019375,0.009027965,0.009007789,0.009061739,0.009001166,0.009016633,0.009039788,0.9909841,0.00903067,0.9909749,0.009010179,0.99098647,0.009005029,0.009039938,0.008992426,0.009009577,0.99097145,0.9909485,0.009028986,0.009028479,0.009022787,0.99097013,0.99099165,0.009025887,0.9909756,0.009040326,0.009018354,0.009045482,0.99096644,0.00902532,0.009045929,0.00902608,0.9909613,0.9909339,0.009029955,0.99098074,0.009034812,0.00903248,0.99096894,0.99100065,0.99096894,0.9909697,0.99098086,0.99097663,0.009033553,0.009034712,0.009012096,0.9909843,0.009038597,0.9909744,0.009020373,0.009008467,0.99098504,0.9909905,0.0090029985,0.99097544,0.9909822,0.00902456,0.9909953,0.99097824,0.9909903,0.9909798,0.99099606,0.9909916,0.99099094,0.9909893,0.9909625,0.009037426,0.009049177,0.009025291,0.008956492,0.009019546,0.9909667,0.9909745,0.99095994,0.009013556,0.009008914,0.99099565,0.008999273,0.009024277,0.009056583,0.00903447,0.0090142265,0.009033263,0.009028062,0.009044096,0.990995,0.009012595,0.009002939,0.009002373,0.99098736,0.008999832,0.99099123,0.009029053,0.009016633,0.9909592,0.009020805,0.9909635,0.009045843,0.9910037,0.009017423,0.990974,0.9909822,0.99097633,0.008983672,0.990979,0.009021012,0.9909855,8
0.0010448266,0.0010644495,0.99896806,0.0010328591,0.9989415,0.9989706,0.0010273159,0.9989661,0.0010282546,0.9989666,0.99896777,0.0010169074,0.0010389537,0.0010533743,0.001020819,0.0010692328,0.0010163635,0.0010325313,0.0010516122,0.9989696,0.0010423213,0.99895716,0.0010243729,0.9989711,0.0010237638,0.0010590553,0.0010074526,0.0010252818,0.99895954,0.99893355,0.0010417998,0.001045756,0.0010355264,0.9989566,0.99898064,0.0010403693,0.9989611,0.0010547787,0.001036182,0.0010634065,0.9989543,0.001039274,0.0010594875,0.001042366,0.9989444,0.9989175,0.0010415614,0.9989628,0.001045838,0.0010449216,0.9989545,0.99898696,0.99895597,0.99895775,0.9989692,0.9989581,0.0010480136,0.0010436103,0.0010330454,0.9989686,0.0010545701,0.9989567,0.001028657,0.0010216534,0.9989744,0.9989728,0.001022011,0.9989613,0.99896747,0.0010430664,0.9989865,0.99896574,0.9989816,0.9989676,0.9989833,0.9989829,0.99897504,0.99897414,0.998955,0.0010516122,0.001062125,0.0010397211,0.0009845942,0.0010362118,0.99895793,0.99895954,0.9989463,0.0010287017,0.0010276437,0.998984,0.0010118037,0.0010423139,0.0010687709,0.0010461211,0.0010303259,0.0010457039,0.0010410845,0.001057446,0.99898314,0.0010259598,0.0010180064,0.001015991,0.99896824,0.0010144636,0.9989814,0.0010421872,0.0010274053,0.9989489,0.001039505,0.9989532,0.00105967,0.9989861,0.0010334402,0.9989624,0.9989678,0.9989623,0.0010008365,0.9989617,0.0010316409,0.9989748,8
0.011800029,0.011769116,0.9882745,0.011737347,0.9882446,0.98828477,0.011730909,0.9882543,0.011728406,0.9882643,0.9882622,0.011725552,0.011765182,0.011778828,0.011710845,0.011750609,0.011725441,0.011741474,0.011759376,0.9882578,0.011741325,0.98825,0.011720287,0.98827815,0.011756236,0.011760697,0.011725508,0.011739954,0.98826337,0.98824507,0.011721775,0.011744104,0.0117376745,0.988254,0.988278,0.011748046,0.9882438,0.01172258,0.011755452,0.011775687,0.9882479,0.011761062,0.0117715895,0.011758521,0.98827535,0.9882328,0.011729851,0.98826146,0.011740044,0.011741087,0.98825276,0.9882779,0.9882512,0.9882544,0.9882734,0.9882573,0.011742555,0.01174669,0.011754006,0.9882692,0.011757329,0.9882382,0.011721045,0.011726648,0.98829085,0.988263,0.011727452,0.98826915,0.9882441,0.011747837,0.9882971,0.9882682,0.9882987,0.98826027,0.98828465,0.9882964,0.9882606,0.9882748,0.98825735,0.011750372,0.011762053,0.011743341,0.011721522,0.011730313,0.9882517,0.9882451,0.98824716,0.011730149,0.011738226,0.9882692,0.011709675,0.011760183,0.011756852,0.011759356,0.011741102,0.011746198,0.011721432,0.011769168,0.98828083,0.011710256,0.011728983,0.011735374,0.9882591,0.011703432,0.9882792,0.011751011,0.01171501,0.98825777,0.011743844,0.9882455,0.01173915,0.98828393,0.011727348,0.98826593,0.98825336,0.98826045,0.011683717,0.9882338,0.011725182,0.98827976,8
0.1374239,0.13778083,0.86221474,0.13800766,0.8620942,0.86220384,0.13817143,0.8619333,0.13778068,0.86237556,0.86277664,0.13774255,0.13732946,0.13729158,0.13818207,0.13833547,0.13773912,0.13769805,0.13785265,0.8621841,0.13807057,0.8625238,0.1379438,0.86219937,0.13778582,0.13756981,0.13780645,0.13777404,0.8621869,0.8624455,0.13801354,0.13786331,0.1379092,0.8621863,0.8621242,0.13788484,0.86239773,0.13791518,0.13770024,0.13786653,0.86193573,0.13782632,0.13771532,0.13725667,0.86268175,0.86212015,0.13786754,0.86252886,0.13777785,0.13803655,0.86227167,0.86232245,0.8622834,0.8619645,0.8617693,0.8623986,0.1384965,0.13813137,0.13748737,0.8622327,0.13766904,0.8621329,0.13786936,0.13794622,0.8620361,0.86236525,0.1378344,0.8620158,0.86205184,0.13780318,0.8622124,0.8621075,0.862011,0.86219513,0.86186856,0.86179763,0.86231625,0.86206335,0.86171544,0.13787216,0.13780555,0.13767684,0.13669458,0.13777559,0.86183393,0.86212486,0.8623016,0.13770163,0.1376253,0.8621566,0.13780454,0.13778332,0.13813621,0.13815898,0.13776979,0.13821812,0.13818611,0.1379923,0.86211324,0.13784471,0.13754281,0.13768035,0.8623869,0.13768099,0.8618788,0.1377968,0.13789475,0.8620014,0.13716802,0.86186117,0.13797995,0.86230266,0.13784102,0.86195165,0.86238176,0.86203104,0.13770919,0.8624041,0.13791594,0.8621416,3
0.4530843,0.45322108,0.54708266,0.45313475,0.5469721,0.54707193,0.45323193,0.54678434,0.45295876,0.5470955,0.5472533,0.45306537,0.4528945,0.45253938,0.45299828,0.453206,0.45310715,0.453044,0.4532303,0.54690677,0.45330554,0.54708546,0.4529664,0.54712474,0.45314664,0.45296884,0.4530839,0.4529857,0.54684275,0.5473293,0.4530648,0.45286253,0.45313644,0.5468941,0.5467389,0.45303962,0.54683685,0.45282775,0.45300463,0.45306706,0.54666495,0.4531186,0.45315143,0.4530482,0.5472094,0.54688036,0.45314056,0.54725015,0.4530583,0.45307574,0.5469302,0.54671454,0.54700536,0.5469531,0.54690814,0.5469909,0.45293117,0.45324367,0.45282114,0.5468892,0.45298895,0.5470977,0.45318252,0.45323974,0.54698247,0.5471,0.45286885,0.5470092,0.54683053,0.45278513,0.54679245,0.5467985,0.546884,0.5468899,0.54694617,0.54675776,0.54686266,0.54700744,0.54676247,0.45294994,0.4530921,0.4529336,0.45262653,0.4528696,0.5466515,0.5468731,0.546945,0.45299923,0.45283574,0.54675597,0.4531385,0.45290753,0.4529544,0.4532743,0.45298186,0.45318145,0.4529512,0.4530474,0.5468794,0.45299637,0.45312995,0.45309544,0.5471461,0.45286822,0.54668444,0.45313817,0.4529894,0.5469539,0.45294756,0.5467013,0.45285213,0.5469804,0.45297462,0.5469265,0.54682803,0.54697144,0.4527429,0.546858,0.45303202,0.54678255,1
0.06096001,0.06097789,0.93908334,0.060970828,0.9390208,0.9391128,0.060989074,0.93898267,0.060943276,0.93908536,0.93913186,0.06094862,0.060929514,0.060880527,0.06099136,0.0610212,0.0609248,0.06089875,0.06099055,0.9390433,0.060997613,0.9390135,0.060927674,0.939041,0.060967118,0.060921893,0.060975708,0.06090895,0.9390303,0.93905807,0.060959414,0.06095044,0.060949057,0.9390197,0.93903065,0.060989767,0.93903464,0.060933642,0.060942825,0.060922183,0.9389669,0.06097742,0.060989544,0.06089388,0.9391508,0.9390836,0.060956873,0.93904364,0.06096649,0.060971707,0.93907416,0.93911064,0.9390326,0.93900275,0.9390187,0.9391187,0.06099407,0.0610293,0.06090924,0.93911314,0.06088417,0.93902165,0.06094548,0.060968786,0.9390594,0.939086,0.060888007,0.93904704,0.9389833,0.060925752,0.93906873,0.93906164,0.9390642,0.9390416,0.9390283,0.93905354,0.9390447,0.9390733,0.9389632,0.060984626,0.060988337,0.060985498,0.060835898,0.060906574,0.9389576,0.93905926,0.93905205,0.06088814,0.060938157,0.9389983,0.06087918,0.06093669,0.06097728,0.061035328,0.06098409,0.061010063,0.060968854,0.06101072,0.9390682,0.060906067,0.060934253,0.060912106,0.93911624,0.060887907,0.9390066,0.060944445,0.060915835,0.9390274,0.060846746,0.9389752,0.061002225,0.93908894,0.06095112,0.93902177,0.93907005,0.93901885,0.06088392,0.9390315,0.060955632,0.93906057,5
0.14870074,0.14880049,0.85143083,0.14862038,0.8513611,0.85136247,0.1485649,0.8514197,0.14858752,0.8513782,0.8513309,0.14861125,0.14872476,0.14855292,0.14845803,0.1486323,0.14864366,0.14863771,0.14875181,0.8513946,0.14862458,0.85129035,0.14852324,0.8514251,0.14858538,0.14865994,0.14860898,0.14858352,0.85127926,0.8513137,0.14859043,0.1485524,0.1486371,0.85129666,0.851284,0.14857371,0.85127383,0.14860359,0.14859556,0.14854003,0.85135406,0.14860754,0.14872992,0.14883979,0.851201,0.8513677,0.14870042,0.85132486,0.14872974,0.14856836,0.85131556,0.851262,0.85133666,0.8514252,0.851462,0.85133344,0.14829451,0.1486566,0.14858182,0.8513581,0.14866881,0.85147935,0.1487287,0.14860447,0.85140514,0.8514127,0.14845182,0.8514457,0.8513899,0.14849266,0.85125095,0.8513321,0.85134226,0.8513149,0.8515246,0.8514102,0.85134023,0.8514735,0.85139847,0.14861761,0.14872727,0.14870739,0.14866069,0.14855534,0.8513284,0.85138154,0.8512867,0.14864622,0.14856796,0.85133004,0.1486611,0.14853105,0.14855479,0.14858797,0.14860693,0.14852946,0.14845952,0.1485923,0.85133827,0.14862509,0.14874697,0.14866316,0.8514066,0.14863324,0.8514036,0.14864461,0.14859165,0.8513739,0.14885992,0.8514001,0.14854413,0.8513995,0.14853859,0.8514101,0.85123885,0.85144943,0.14849718,0.85132456,0.14860731,0.8512894,3
0.27923885,0.27927697,0.72102165,0.27889884,0.72099483,0.7210893,0.27878967,0.72107935,0.27897567,0.72092587,0.720806,0.27899146,0.27928656,0.27912146,0.27872097,0.27881962,0.27900493,0.2790332,0.2791128,0.72097117,0.27897406,0.7208148,0.27884072,0.72107714,0.27908218,0.2790823,0.27907565,0.278917,0.7208978,0.72090596,0.27887583,0.27887514,0.2789384,0.72087467,0.72093993,0.27896413,0.7207741,0.2789479,0.27903545,0.27887657,0.7210215,0.27902222,0.2792032,0.27951005,0.720737,0.72112525,0.27909768,0.72085345,0.2790784,0.27882582,0.72090626,0.7208987,0.7208971,0.7211063,0.72129774,0.7209776,0.27843955,0.2789037,0.27909154,0.72101533,0.27900234,0.7211309,0.2789607,0.27893028,0.7210996,0.7210109,0.27881786,0.7210812,0.7209888,0.2789434,0.72094995,0.72100306,0.7210389,0.7210573,0.7212776,0.72119105,0.7208644,0.721197,0.7211887,0.2789236,0.2791496,0.27914137,0.2793668,0.2788568,0.7210204,0.7210608,0.7208892,0.2790206,0.2790079,0.72084075,0.278894,0.27889177,0.27877563,0.2788562,0.27903107,0.27878094,0.27863157,0.27894664,0.72096056,0.27890056,0.2791596,0.27904359,0.7209802,0.27896175,0.7211008,0.2790479,0.27888846,0.72106016,0.2794152,0.72112566,0.278897,0.7210105,0.2789121,0.72114354,0.7207851,0.7211523,0.27884188,0.7207939,0.27893782,0.7209167,2
0.3022858,0.30233002,0.6979917,0.30201364,0.6979472,0.6979319,0.30191782,0.6980249,0.30203044,0.69789153,0.6977744,0.30205482,0.30233222,0.30209917,0.30181056,0.3019156,0.30208707,0.30211312,0.3021957,0.69795257,0.3019864,0.697811,0.3019158,0.6980413,0.30201304,0.30213755,0.30208674,0.30199736,0.69787395,0.6977693,0.30197224,0.30192667,0.30201346,0.6978498,0.69785863,0.30203485,0.6977359,0.30203927,0.30205926,0.3019178,0.6979341,0.30209708,0.30224133,0.3025006,0.6976893,0.69809455,0.30214202,0.6978587,0.30220628,0.30196303,0.6978464,0.6978119,0.69782066,0.69801235,0.69820637,0.69788355,0.30154377,0.3020253,0.3020935,0.6979507,0.3020857,0.6980872,0.30215493,0.30199665,0.69796336,0.6979784,0.30187288,0.6980157,0.69798064,0.30194813,0.6978322,0.6979431,0.69791985,0.6979094,0.69820374,0.6980536,0.69783026,0.6981355,0.69807315,0.3020193,0.30217397,0.30216813,0.3022719,0.30198878,0.6979284,0.6979588,0.6977969,0.30209208,0.30202094,0.6978549,0.30202872,0.3019729,0.30190906,0.3019302,0.3020477,0.30184725,0.3017972,0.30201977,0.6978877,0.30201244,0.3022566,0.3021913,0.697941,0.30204442,0.6979932,0.3021228,0.3020385,0.6979368,0.30242926,0.6979758,0.30196074,0.6979434,0.30196452,0.6980224,0.69772863,0.6980712,0.30192456,0.6977964,0.30206499,0.69780517,2
0.02461903,0.024654418,0.9754122,0.02462177,0.97537243,0.9753925,0.024635449,0.97535914,0.024594866,0.9754115,0.9754283,0.024600424,0.024598248,0.024594821,0.024591908,0.024656162,0.024614722,0.024617858,0.024667144,0.9753951,0.024653196,0.97538346,0.024597421,0.975428,0.02462012,0.024645597,0.024592109,0.02460955,0.9753691,0.9754194,0.024627209,0.0246175,0.024631932,0.97536236,0.9753692,0.024620026,0.9753782,0.024606228,0.024628378,0.024652928,0.97533673,0.024614453,0.024643093,0.02459389,0.975398,0.9753312,0.024624303,0.97542405,0.024628833,0.024636786,0.97538775,0.975361,0.9754081,0.975378,0.9753768,0.97535414,0.02462998,0.02464059,0.024587307,0.9753671,0.024648674,0.9753814,0.02460745,0.024627313,0.9753999,0.9754098,0.024586156,0.9753877,0.97535735,0.024592668,0.9753847,0.97535825,0.9754035,0.9753705,0.9754035,0.9753778,0.975374,0.975398,0.9753806,0.024609782,0.024635121,0.024603043,0.024527103,0.024595313,0.9753578,0.9753632,0.9753772,0.024600394,0.024591088,0.97539324,0.024608314,0.02462329,0.024642497,0.024654418,0.024610788,0.024635047,0.024603337,0.02464407,0.97539204,0.02460879,0.024607895,0.024608802,0.9753926,0.024567537,0.975375,0.02461975,0.024581552,0.97537994,0.02460979,0.97534484,0.024619725,0.97540754,0.02461131,0.9753628,0.9753674,0.975368,0.024536997,0.9753693,0.024605412,0.9753871,8
0.5455763,0.5471867,0.45363116,0.5466642,0.4535176,0.45325574,0.54728097,0.4525227,0.5463498,0.4540796,0.45472994,0.54631245,0.5455693,0.5446762,0.5469503,0.5476051,0.5466577,0.5463825,0.54697144,0.4531935,0.5474045,0.45390543,0.5468278,0.4538678,0.54742765,0.54653454,0.54686165,0.5461936,0.4531207,0.45504424,0.5471201,0.5464581,0.5466737,0.45316866,0.4529508,0.5469716,0.45354575,0.54615885,0.5464665,0.54642767,0.45220286,0.54668695,0.54647475,0.5460581,0.4546283,0.45322704,0.54699296,0.45451725,0.54641706,0.546919,0.45393866,0.45289174,0.45382306,0.45289582,0.4529253,0.45394728,0.54693484,0.5472435,0.5455875,0.45302257,0.5460689,0.4536605,0.5466062,0.5472823,0.45325205,0.45412612,0.54636186,0.45312202,0.45270315,0.546185,0.45316672,0.45277387,0.45319384,0.45342743,0.45305517,0.4526458,0.4531037,0.4534629,0.45244643,0.54602766,0.5469497,0.5461182,0.54458344,0.54613096,0.45237017,0.45301262,0.453802,0.54607874,0.5460112,0.45284513,0.54660827,0.5460462,0.54658926,0.54726756,0.5466157,0.5478274,0.54638803,0.5470275,0.45334855,0.5465534,0.5463582,0.5462018,0.45391405,0.5459381,0.45231757,0.54663205,0.5460591,0.45340827,0.5456544,0.45231,0.54660225,0.45347017,0.5467256,0.45309576,0.45338804,0.45311865,0.5457763,0.45323497,0.54647064,0.45301422,-1
