feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,cluster
0.58179283,0.42527184,0.5945014,0.39868906,0.4295414,0.393387,0.60540795,0.4050765,0.5525563,0.5762007,0.42915082,0.42781854,0.37769085,0.3553893,0.5725374,0.58624446,0.57659197,0.58944225,0.39283347,0.41450712,0.41655356,0.51673853,0.5954945,0.34145603,0.56143063,0.6288621,0.57842886,0.40839845,0.5236718,0.5777489,0.38435426,0.37888646,0.43132496,0.47160774,0.40022078,0.5583893,0.6079667,0.6136561,0.5441901,0.36247444,0.5498621,0.5126989,0.5932685,0.40049812,0.4307044,0.43042576,0.5283649,0.46302766,0.5856838,0.4203163,0.42436397,0.5422343,0.6146976,0.5679515,0.47033024,0.4225807,0.38232592,0.5736396,0.49434078,0.5564463,0.59119153,0.46339744,0.40034306,0.49101436,0.5983372,0.5277804,0.58717,0.40112415,0.4378742,0.5793331,0.5687536,0.59177625,0.35868,0.43521136,0.36717594,0.63825953,0.43060064,0.4002217,0.43820274,0.3554292,0.39654785,0.60632527,0.39151776,0.40850294,0.39945465,0.46829042,0.5258292,0.39060587,0.5830424,0.59467673,2
0.65214103,0.35579357,0.6667154,0.32613802,0.36055073,0.32009527,0.6783793,0.33330482,0.61931586,0.6453602,0.3601752,0.35869524,0.30265263,0.277905,0.64169425,0.65703547,0.6462916,0.6605413,0.31955045,0.34377676,0.3460282,0.45830745,0.66753876,0.3823162,0.6292943,0.58421195,0.6484282,0.33696458,0.46604997,0.6478845,0.30991524,0.30394733,0.3626644,0.4075399,0.3278794,0.6258571,0.68127143,0.68762064,0.60972637,0.28550896,0.6164484,0.5747313,0.6649196,0.32811427,0.3619207,0.36144602,0.5922525,0.39825696,0.65637773,0.35032672,0.35477358,0.6077405,0.6889145,0.63653404,0.40643767,0.35294455,0.30770487,0.64284253,0.43324646,0.6236752,0.66253084,0.5196455,0.32806638,0.42960122,0.67058873,0.47091025,0.6580597,0.32875437,0.36977127,0.6492669,0.6372867,0.66323996,0.28140077,0.3670753,0.4113981,0.71512216,0.36211106,0.32788756,0.37067285,0.27837753,0.3237121,0.6794315,0.3182873,0.33720398,0.32695967,0.4041064,0.58909345,0.31698403,0.65335566,0.6664234,4
0.49972513,0.506344,0.5111135,0.48370177,0.50999784,0.47906148,0.51979035,0.4890333,0.47455513,0.4943207,0.5096724,0.5085758,0.46568644,0.44667047,0.491681,0.5032752,0.495215,0.50613344,0.4786361,0.49710467,0.4988701,0.5849161,0.5115175,0.29298478,0.482132,0.6813493,0.49686497,0.49201196,0.59068227,0.49661535,0.4712433,0.46670175,0.5117201,0.5455404,0.4851038,0.4795118,0.52210957,0.5268762,0.4671455,0.45237967,0.47241738,0.44051653,0.5096822,0.48516178,0.5109938,0.5106529,0.4539577,0.5389039,0.50277156,0.5019943,0.5054375,0.46569008,0.5278829,0.48775434,0.5451895,0.5043423,0.46941507,0.49232402,0.5655532,0.47788894,0.5075912,0.3984077,0.4852101,0.562932,0.5139188,0.5945406,0.50433624,0.4854737,0.51691747,0.49760094,0.4881076,0.50822705,0.4494186,0.5150174,0.3151895,0.54792154,0.51088846,0.4850387,0.5179214,0.4474581,0.48188183,0.5205926,0.47724473,0.491997,0.48417795,0.5435282,0.451189,0.4767571,0.500546,0.51074713,3
0.35894513,0.6454404,0.36659256,0.6293843,0.6484076,0.6252934,0.37329766,0.6337505,0.34086525,0.3544797,0.64808005,0.6473466,0.6164652,0.60424894,0.3531487,0.36128688,0.3553844,0.36315736,0.62588555,0.63904667,0.64033437,0.70223224,0.36699006,0.21061012,0.34625083,0.7716919,0.35670206,0.6350931,0.7056357,0.35597503,0.6207011,0.6169383,0.64884835,0.6747272,0.63055515,0.3442379,0.37489066,0.3783778,0.33510438,0.60681576,0.3388167,0.31687054,0.3656816,0.6302595,0.6489183,0.6489589,0.32493815,0.66871786,0.3604805,0.6425024,0.64501774,0.33545068,0.3787198,0.35050088,0.6723864,0.6441726,0.61907506,0.35352683,0.68829197,0.34334642,0.36456454,0.28679317,0.6304033,0.6862949,0.36873925,0.70808464,0.3619362,0.630634,0.65357417,0.35768238,0.34985468,0.36458462,0.60476536,0.6517273,0.22659174,0.39382064,0.64915216,0.63029706,0.6530861,0.6037353,0.6278231,0.3738659,0.62530494,0.6356395,0.62983155,0.67149836,0.32505444,0.6244058,0.35919514,0.36643553,0
0.4895614,0.5163473,0.5006261,0.4941638,0.5199547,0.48954225,0.50925285,0.49945232,0.4649542,0.48438305,0.5196533,0.5186033,0.47653466,0.4579572,0.48177475,0.49306569,0.48517925,0.49583676,0.48918718,0.5073217,0.5090476,0.59338826,0.5011178,0.2871064,0.47234178,0.68785894,0.48675814,0.50228417,0.598855,0.4863873,0.48199475,0.47744256,0.52163506,0.55504906,0.49555832,0.46977618,0.5115412,0.5162386,0.45767537,0.4634735,0.46277103,0.4317413,0.49927723,0.4955806,0.5209651,0.52071476,0.4445865,0.5482001,0.49259967,0.5121633,0.5155222,0.4563985,0.51717925,0.4778863,0.5542353,0.51437473,0.48017666,0.48240605,0.5743894,0.46817806,0.49733526,0.3904039,0.49559894,0.5718594,0.5034413,0.6026,0.49407429,0.49595517,0.52688015,0.487535,0.47814336,0.49787858,0.4605502,0.5248011,0.30883586,0.5369782,0.5208436,0.49545413,0.5275266,0.4587003,0.49237293,0.51005226,0.4879014,0.5023487,0.49464634,0.55278325,0.44225028,0.48729664,0.49040562,0.50038147,3
0.763185,0.24601232,0.7800794,0.21130867,0.25165868,0.20422141,0.79397684,0.21977958,0.72480184,0.7554435,0.25124106,0.24947001,0.18383229,0.15483259,0.751065,0.7690391,0.7564059,0.7730234,0.20358014,0.23202193,0.2346667,0.3661043,0.78122365,0.44751933,0.7365468,0.5134769,0.75885665,0.2239654,0.37507996,0.75805223,0.1923492,0.18528529,0.25401923,0.30698252,0.2133175,0.7324492,0.79732096,0.8048087,0.71367013,0.16385254,0.7213706,0.6726812,0.77806693,0.21365432,0.2533096,0.25280198,0.69284225,0.29570743,0.7683121,0.23977709,0.24499184,0.7113731,0.80628544,0.7449706,0.30518007,0.24260528,0.18984134,0.7525067,0.3368094,0.72988874,0.7754715,0.60810834,0.2135139,0.33251375,0.78476506,0.38069844,0.77006346,0.2145405,0.26262718,0.7598383,0.74590814,0.7762046,0.15893586,0.25922108,0.48150042,0.8370872,0.25362825,0.21334422,0.263241,0.1552228,0.20842429,0.7952258,0.20233656,0.22436775,0.21234876,0.3025201,0.6896377,0.20052569,0.764686,0.77988404,7
0.6937851,0.31425935,0.70939445,0.28298366,0.3195014,0.27666396,0.722078,0.29014534,0.65883064,0.68696296,0.31918278,0.31750205,0.2577876,0.23051035,0.6828895,0.6989539,0.6878215,0.7028173,0.27566892,0.30155858,0.3040935,0.42374635,0.71032494,0.407318,0.6695863,0.55750406,0.6899203,0.29450035,0.4315191,0.68927145,0.26550537,0.2590882,0.321922,0.3690921,0.28469318,0.6657592,0.72525764,0.73188794,0.6491905,0.23943126,0.6558103,0.61190045,0.7078283,0.28503025,0.32098573,0.32074293,0.629809,0.35948893,0.6984846,0.30843458,0.31342712,0.64680755,0.73328835,0.6772459,0.36813065,0.3114076,0.2632234,0.68380725,0.39673233,0.6635036,0.7051393,0.5530713,0.28489798,0.39325,0.71370995,0.43677622,0.7002737,0.28567985,0.329444,0.6909654,0.6779841,0.7058945,0.23519099,0.32643068,0.43765816,0.76119214,0.3207484,0.28470793,0.33018717,0.23183556,0.28028145,0.7232122,0.2737512,0.29434276,0.28358182,0.3660863,0.6267476,0.27312964,0.69516224,0.7093283,5
0.63228333,0.37541205,0.64644974,0.34667194,0.3800404,0.34080607,0.6576973,0.35360903,0.600458,0.6256349,0.3796536,0.37822583,0.32391188,0.29994687,0.62214315,0.6369821,0.6265962,0.6404116,0.34030083,0.3637628,0.36595398,0.47481355,0.64720094,0.370665,0.6101164,0.5968853,0.62867785,0.35717633,0.48227626,0.6281821,0.3309561,0.3251772,0.38207704,0.42549592,0.34839296,0.6067769,0.66052645,0.6666633,0.5911192,0.30725574,0.59768754,0.5572452,0.6446869,0.34858227,0.3813524,0.38088238,0.5742191,0.41658813,0.63634235,0.370087,0.37439835,0.5892343,0.6679152,0.61715,0.4245235,0.37268904,0.3287788,0.6232083,0.45048863,0.6046791,0.6423207,0.5038769,0.34855527,0.44698232,0.6501714,0.4870221,0.6380239,0.34916583,0.38894612,0.6295101,0.6178209,0.64303076,0.30331045,0.38635433,0.39885384,0.6933258,0.38149032,0.34837615,0.38986203,0.30047506,0.34433153,0.6587168,0.3390022,0.357385,0.3474491,0.4222777,0.5710986,0.33782303,0.63342524,0.6461294,4
0.63697225,0.37084204,0.65122736,0.34185195,0.3754798,0.33594787,0.66252255,0.3488768,0.60489774,0.6302027,0.3750622,0.37363508,0.31893802,0.29486507,0.62669986,0.64169693,0.6311979,0.6451624,0.33548167,0.3590876,0.36127555,0.47091666,0.6519721,0.37334642,0.6146109,0.5938916,0.6333269,0.35244572,0.4785243,0.63285625,0.3260402,0.32025224,0.37751055,0.42121166,0.34360442,0.6112753,0.66536516,0.67154896,0.5954402,0.3021716,0.60212463,0.5612695,0.64942825,0.34378105,0.37678817,0.3762462,0.57854193,0.41230527,0.641022,0.36544335,0.3697636,0.59352094,0.67281723,0.62169623,0.42036346,0.36807686,0.32383958,0.6277984,0.44645196,0.60916185,0.64701617,0.5075621,0.3437811,0.4428572,0.6549636,0.48330778,0.6427432,0.344347,0.38438845,0.63413155,0.6224127,0.64776754,0.29819104,0.38185215,0.4017968,0.6983638,0.37694886,0.3435815,0.38542604,0.29531375,0.33950663,0.66353756,0.3341819,0.3526737,0.34265995,0.41800204,0.5752529,0.33297276,0.6380997,0.6508824,4
0.51616144,0.49014106,0.5279635,0.46675545,0.49388903,0.46199661,0.5368618,0.47222084,0.49011934,0.51050514,0.4935441,0.49239826,0.44812214,0.42843875,0.5077822,0.51981235,0.5114704,0.52278423,0.46152914,0.4805842,0.4823952,0.57125163,0.528334,0.30256727,0.4979682,0.6708454,0.51320827,0.47534817,0.57731307,0.51301366,0.4538549,0.449225,0.49567246,0.53042173,0.468185,0.4952662,0.5392492,0.5441525,0.482489,0.434391,0.48797637,0.45488578,0.5264684,0.46826288,0.49490437,0.4944839,0.4689713,0.5237756,0.51927495,0.4855998,0.48915425,0.4808921,0.5452244,0.503749,0.5303459,0.48807037,0.45198876,0.5084517,0.5512731,0.49360615,0.52423555,0.4114533,0.4683413,0.54852724,0.5308261,0.58132905,0.52092075,0.46853703,0.5009406,0.5139197,0.5041872,0.52494025,0.43134594,0.49912298,0.32552284,0.5657975,0.49480924,0.4681356,0.5021973,0.42926747,0.46486872,0.53767943,0.46003783,0.4752883,0.4672395,0.52852523,0.4658744,0.45960313,0.51697767,0.52751946,3
0.8431852,0.16716146,0.86178607,0.12868582,0.17329533,0.120888665,0.8770688,0.13819355,0.8007496,0.83450174,0.17280012,0.17085615,0.09838176,0.06659651,0.82964474,0.8497102,0.8355829,0.8540628,0.12027289,0.15164615,0.15450263,0.29961562,0.8630536,0.49418494,0.8137116,0.46247733,0.8383753,0.14268641,0.30992034,0.8375506,0.10779079,0.10008945,0.1758476,0.23446195,0.1309078,0.80927,0.88068384,0.8890046,0.788321,0.076425254,0.7969948,0.7428222,0.8594566,0.13131693,0.17510036,0.17436343,0.7656689,0.22204944,0.8488095,0.1602313,0.16591448,0.7856859,0.8906611,0.822987,0.23267995,0.16327056,0.10505864,0.83141786,0.2674463,0.8063986,0.85661894,0.6715796,0.13119489,0.262465,0.86693084,0.31607002,0.8507225,0.13230573,0.18528624,0.83932203,0.8242247,0.8574881,0.07090233,0.18171386,0.5319512,0.9245459,0.17565894,0.13098758,0.1862484,0.066612676,0.12553135,0.8784214,0.119127735,0.14325249,0.12995769,0.22938344,0.761789,0.116848856,0.8448336,0.86149466,10
0.74917006,0.26000136,0.76566184,0.22581118,0.2654832,0.2188609,0.7792786,0.23425809,0.7115129,0.7414714,0.26501563,0.26330766,0.1989078,0.17065974,0.73719156,0.7549268,0.7424338,0.7588386,0.21834244,0.24621828,0.24875565,0.3777281,0.7668272,0.4391508,0.7229629,0.52239573,0.7449084,0.23826675,0.38674182,0.74411803,0.20728208,0.2004063,0.26774487,0.3198273,0.22784342,0.7190255,0.782553,0.7899262,0.7004,0.1793333,0.7081403,0.6601401,0.76363903,0.2281367,0.26707494,0.26646453,0.68026054,0.30872783,0.75417745,0.25383773,0.2588862,0.6981621,0.7913733,0.73125654,0.31816626,0.25656605,0.20480452,0.73870456,0.3490965,0.716485,0.7611048,0.5968059,0.22802708,0.34473035,0.7702841,0.3922217,0.7558933,0.22901836,0.27618134,0.7457925,0.7322639,0.7618768,0.17446455,0.272888,0.47264525,0.8215728,0.2674471,0.2278508,0.2768993,0.17077309,0.22302355,0.780477,0.21723743,0.23874933,0.226913,0.31533217,0.6769089,0.21529545,0.7506337,0.7654874,7
0.41399693,0.5909999,0.42341882,0.57223743,0.593995,0.5684418,0.43067303,0.5765351,0.39314258,0.40964627,0.5937637,0.592834,0.5572694,0.5412201,0.4073605,0.41696382,0.41029248,0.41940248,0.56799686,0.58332443,0.5847535,0.65608394,0.42382678,0.24280207,0.39940602,0.73586607,0.41167638,0.57915354,0.66087687,0.41144812,0.56186056,0.55815774,0.5955378,0.62333316,0.5733581,0.39727283,0.43263665,0.43655288,0.38709524,0.5462544,0.3914145,0.36495548,0.42230645,0.57342947,0.5948801,0.5945716,0.37614876,0.6179191,0.41667262,0.5873488,0.59022737,0.38574514,0.43741897,0.40404058,0.6232705,0.5893002,0.5603944,0.40788966,0.64006245,0.39590234,0.4205134,0.32995218,0.57347023,0.63789,0.42582178,0.6641349,0.41789,0.573696,0.59976137,0.4121605,0.40447837,0.42112908,0.5437974,0.59818524,0.2610892,0.45395422,0.59464586,0.57330734,0.6006949,0.54204476,0.5707011,0.43131113,0.5667051,0.5790522,0.57258546,0.62188494,0.37371725,0.56644213,0.4147645,0.42319945,0
0.82845724,0.18159048,0.8467486,0.14384806,0.18767604,0.1361923,0.8618369,0.15312234,0.7867863,0.8200609,0.18722008,0.1852892,0.11405097,0.08264457,0.8152619,0.83488095,0.82107913,0.83914316,0.135503,0.1663896,0.16922578,0.31186876,0.84803444,0.48568115,0.7995542,0.47187883,0.8237632,0.15759864,0.32178923,0.82288766,0.12328603,0.11565801,0.19021016,0.24783568,0.14601699,0.7951228,0.8654223,0.87358934,0.7746704,0.09243702,0.7830852,0.7300589,0.84452504,0.14643133,0.18947752,0.18885346,0.7521623,0.23553231,0.8340755,0.1748572,0.18046829,0.77210486,0.8752123,0.80866134,0.2458801,0.17780532,0.12061775,0.81694436,0.28016472,0.79231584,0.8417716,0.6599856,0.1462624,0.2753952,0.8518457,0.32785282,0.83588326,0.1474328,0.19956926,0.8247534,0.8098136,0.8425685,0.0870267,0.1959008,0.5226798,0.90858656,0.18995938,0.14608319,0.20027506,0.08287823,0.1407323,0.8631903,0.13433304,0.15811332,0.14505738,0.24284324,0.7485912,0.13214616,0.8301045,0.84652483,9
0.3242287,0.679619,0.33167583,0.66506314,0.68205667,0.6619512,0.33731997,0.6683941,0.3078764,0.3206707,0.68186814,0.68115556,0.65330416,0.6409099,0.31904733,0.3264094,0.3213082,0.32835343,0.66169024,0.67365205,0.67484164,0.73073846,0.33186504,0.19026849,0.31278285,0.7932523,0.32236016,0.6704102,0.73419523,0.3221737,0.6569313,0.6539097,0.6831976,0.7049707,0.6659666,0.31105086,0.3388849,0.34191,0.30313575,0.644556,0.30645007,0.28604746,0.33081385,0.665933,0.6826797,0.6825906,0.2943887,0.70074314,0.32608905,0.6767404,0.67905533,0.30234692,0.34252626,0.3164861,0.70469135,0.6784595,0.65566087,0.319282,0.7180256,0.3100607,0.32936597,0.25868773,0.66599953,0.7164824,0.33347443,0.73673207,0.32726094,0.66607785,0.6865653,0.3229612,0.316487,0.32975686,0.64275825,0.68530315,0.2045039,0.3556106,0.6824278,0.6658767,0.6871531,0.6416521,0.6638237,0.3378377,0.6605172,0.6702908,0.6652349,0.70383203,0.29281688,0.6605342,0.32470596,0.33144027,0
0.6212605,0.3861041,0.63546973,0.35804546,0.3906684,0.35238832,0.6463977,0.36447325,0.58993435,0.61484516,0.39037192,0.38892335,0.3355468,0.3113762,0.6113708,0.6257862,0.61580527,0.6292897,0.35157654,0.37466246,0.37687448,0.48392496,0.63605356,0.36441162,0.5994999,0.60376877,0.6177905,0.36838064,0.49105394,0.61744046,0.34240198,0.3367717,0.39293957,0.43487138,0.3596387,0.5961528,0.6492559,0.6551808,0.5810357,0.31904408,0.58735603,0.547784,0.63381165,0.35987687,0.39198,0.39164093,0.56430715,0.4266247,0.6252853,0.38078734,0.38514164,0.57898486,0.6564921,0.6063937,0.43442246,0.38359785,0.34028894,0.6121856,0.4597955,0.59411126,0.6312461,0.49529397,0.3598489,0.45662004,0.6390453,0.49586666,0.62705576,0.36032033,0.3993876,0.61864483,0.6069982,0.6319971,0.31532717,0.3969662,0.3918513,0.6813262,0.39184576,0.35964766,0.40056485,0.31266114,0.35571584,0.6474148,0.34981287,0.36823577,0.358589,0.43248495,0.56095636,0.349281,0.62240124,0.63508904,4
0.8962381,0.11470109,0.9159377,0.073815525,0.12126498,0.06551187,0.93230027,0.08395021,0.8511584,0.88710845,0.12075582,0.118669,0.041607045,0.0077901483,0.8819175,0.9032253,0.88820356,0.90779376,0.06484762,0.09824999,0.1012875,0.25556996,0.9173776,0.5253383,0.86496145,0.4286941,0.8911476,0.08868961,0.26642758,0.89016783,0.05161272,0.043375343,0.12392943,0.18645374,0.07616952,0.86019385,0.9361414,0.94500726,0.83797777,0.018286224,0.84713024,0.7896645,0.91351116,0.07662304,0.1232056,0.12247218,0.8136997,0.17303474,0.902311,0.10742842,0.11346856,0.8352283,0.9467492,0.8748036,0.18426354,0.11053873,0.048741937,0.8838285,0.22137105,0.85714823,0.91059434,0.71387833,0.076448135,0.21609473,0.9214815,0.27293986,0.9042283,0.077745736,0.13411823,0.89216596,0.8761163,0.9114563,0.012378827,0.13016215,0.5654476,0.9828478,0.12383275,0.07625221,0.13487959,0.0077907145,0.07043932,0.9337508,0.06373566,0.089343466,0.07519368,0.18083954,0.8098583,0.061178595,0.8980204,0.9157048,1
0.9032739,0.10774675,0.92312205,0.066541255,0.11436674,0.05816959,0.93962157,0.07675974,0.8578422,0.89407885,0.11385391,0.11174984,0.034081295,0.0,0.88884705,0.9103189,0.8951798,0.91491807,0.057501882,0.09117047,0.09423216,0.24972928,0.92458004,0.5294666,0.8717557,0.4242147,0.89814436,0.08153124,0.2606603,0.89714813,0.04416597,0.03585805,0.11704713,0.18008257,0.068914756,0.86694616,0.9434931,0.9524307,0.8445593,0.010576982,0.8537793,0.79587424,0.92068,0.069371715,0.116324246,0.11558903,0.82007354,0.16653736,0.90939987,0.10042578,0.106512114,0.84179604,0.9541844,0.88167447,0.17784612,0.103550896,0.041273743,0.89077383,0.21525946,0.86387765,0.9177486,0.71949065,0.0691921,0.20994425,0.9287143,0.26722193,0.9113241,0.07050833,0.12733003,0.89917403,0.88299346,0.9186111,0.0046210065,0.1233279,0.5698892,0.9905748,0.116959095,0.06899637,0.12807211,0.0,0.063137285,0.94108504,0.05638966,0.08219586,0.067932755,0.17440495,0.8162283,0.05380059,0.9050708,0.9228933,1
0.8035163,0.20641437,0.8212337,0.16969106,0.21224146,0.16227335,0.8357281,0.17877087,0.76308507,0.7951642,0.21172285,0.20987931,0.14084584,0.110625535,0.7905878,0.80969775,0.7962349,0.8138652,0.16172105,0.1916011,0.19430135,0.3325771,0.8224354,0.470858,0.77539337,0.48776084,0.79893047,0.18306538,0.34240562,0.79814947,0.14982481,0.14250806,0.21462698,0.27042317,0.1718772,0.77116835,0.8392212,0.84712726,0.75113225,0.11987922,0.75955206,0.7078486,0.818994,0.17220682,0.21394204,0.21319045,0.7297123,0.2586668,0.80885637,0.19978154,0.20513296,0.7486598,0.8487153,0.78425395,0.26885322,0.20268445,0.14718679,0.79225075,0.3019384,0.7684542,0.81624025,0.63999695,0.17211674,0.29716173,0.8261167,0.34830135,0.8106756,0.17311913,0.22362112,0.79981935,0.78542566,0.8171001,0.114647985,0.22020797,0.506905,0.88097966,0.214411,0.17190142,0.22456622,0.110662445,0.16672318,0.8370109,0.16057916,0.18360095,0.17090933,0.26568693,0.72584736,0.15843211,0.80502826,0.8209335,8
0.6976359,0.310911,0.71318924,0.27914575,0.3159969,0.2726882,0.7256434,0.28685984,0.66250515,0.6902965,0.3155594,0.31396613,0.25404206,0.2276575,0.6864107,0.7028749,0.69132876,0.7066053,0.27215207,0.2980546,0.3004405,0.42052984,0.7140792,0.40890318,0.67318463,0.55522925,0.69365853,0.29074502,0.42888957,0.69307745,0.26182398,0.25547278,0.3181698,0.36620522,0.28103843,0.6694986,0.72873497,0.7355269,0.6521836,0.23572472,0.6594722,0.6147186,0.7112453,0.28127658,0.31744874,0.3168619,0.63357705,0.35631436,0.70215553,0.30506188,0.3097771,0.6500635,0.7369174,0.6809111,0.36511707,0.30782443,0.2594685,0.6876749,0.39378023,0.6671855,0.7086837,0.5558467,0.28124267,0.38979894,0.7173314,0.43410015,0.70392096,0.28195456,0.32580984,0.6945088,0.6817674,0.70946586,0.23131627,0.32295734,0.44007826,0.7649018,0.31769097,0.28103498,0.326817,0.22805873,0.27655578,0.7267604,0.27084774,0.29104105,0.2800672,0.36251915,0.6300998,0.26937777,0.6988938,0.71284205,5
0.49798882,0.5080419,0.50926614,0.48548386,0.5117076,0.4808154,0.5179987,0.490845,0.47292316,0.4926334,0.51138556,0.51030064,0.46754092,0.44863287,0.48999968,0.50153935,0.49350283,0.50437814,0.48044276,0.4988524,0.50060916,0.58638155,0.50972635,0.292013,0.48046085,0.68247753,0.49513406,0.49374986,0.59206414,0.4948189,0.47308642,0.46852285,0.51340854,0.54725194,0.48688477,0.47785708,0.52030724,0.5250735,0.4655413,0.4542889,0.47073317,0.43903142,0.5078694,0.48692912,0.51271206,0.5123929,0.45228565,0.5404749,0.50104386,0.5037392,0.5071831,0.46414894,0.5260507,0.48607183,0.5467136,0.50604177,0.471258,0.490652,0.56708086,0.4762332,0.5058427,0.3970365,0.48696908,0.5644756,0.51211536,0.59588027,0.50258064,0.48728132,0.51866287,0.49588183,0.48639718,0.5064573,0.45131713,0.5166879,0.31411022,0.54609084,0.5126148,0.48680788,0.5195236,0.44935018,0.48365086,0.5187946,0.47911125,0.4937871,0.48597193,0.54508394,0.4497301,0.47854996,0.49882618,0.5089746,3
0.51304317,0.49339947,0.5244545,0.46997142,0.49712044,0.4650629,0.5334764,0.4757026,0.48728845,0.50734997,0.49668705,0.49562925,0.4515925,0.43253255,0.5047467,0.5166588,0.50825226,0.5196072,0.4649598,0.48385316,0.48558182,0.57390124,0.5250262,0.30068526,0.49487203,0.67286,0.5100666,0.47853833,0.57984775,0.5096378,0.45738995,0.4526862,0.49868786,0.53382504,0.47158086,0.492299,0.5359038,0.5408204,0.4792874,0.43790877,0.48496616,0.45221418,0.5230022,0.4714537,0.49809524,0.49768034,0.4660365,0.52662444,0.5160952,0.4888806,0.49230516,0.47814545,0.54175574,0.5007561,0.53313357,0.4912163,0.45538244,0.50544864,0.5541916,0.49063638,0.52092415,0.4089846,0.47158188,0.5512821,0.5274538,0.58372694,0.5177274,0.47184336,0.504249,0.51077616,0.5010427,0.5216032,0.43485355,0.5021162,0.323619,0.5625121,0.4979322,0.47137952,0.50505096,0.43290806,0.4681346,0.534248,0.4636528,0.4787236,0.47056267,0.5313188,0.46334845,0.4629177,0.51383686,0.52423,3
0.89143395,0.11945768,0.911034,0.07879675,0.12598121,0.07051508,0.9272891,0.08887593,0.84659153,0.8823199,0.12547229,0.123407006,0.046759732,0.013147503,0.87718123,0.8983604,0.8834279,0.90291893,0.069880396,0.10309254,0.10610488,0.2595668,0.91245115,0.522514,0.86030644,0.4317574,0.886369,0.09358816,0.27033773,0.88539535,0.056712218,0.04851438,0.12864071,0.19080019,0.08114811,0.8555746,0.93111956,0.9399315,0.83345664,0.023540005,0.8425876,0.7854523,0.90861785,0.0815769,0.12790777,0.127177,0.80934477,0.17746256,0.8974423,0.11221062,0.118211746,0.83076304,0.9416623,0.87010956,0.188622,0.115331724,0.053837918,0.8790622,0.2255396,0.8525524,0.90569496,0.7100924,0.08142004,0.22029588,0.9165329,0.27682555,0.8993845,0.082677364,0.13875511,0.88738644,0.87138295,0.9065543,0.017684937,0.13483122,0.5624159,0.97756755,0.12851813,0.081215054,0.13953441,0.013174117,0.07543707,0.9287295,0.06874307,0.09423548,0.08015831,0.18523732,0.80551314,0.0662249,0.89318943,0.9107932,1
0.51347566,0.49288446,0.5251,0.46955585,0.49661165,0.46473694,0.5339766,0.47517177,0.48760286,0.50773835,0.49621493,0.4951296,0.45109695,0.4318228,0.5051012,0.51709104,0.5087371,0.5200474,0.464472,0.4833662,0.48514277,0.57351416,0.52550364,0.30092543,0.49532878,0.6726144,0.51049465,0.47809666,0.5795679,0.51026106,0.45682403,0.45219326,0.4983188,0.53311574,0.47105116,0.49271134,0.53633744,0.5412538,0.479845,0.43744934,0.48537445,0.45244974,0.5235739,0.47105128,0.49760145,0.49713174,0.46650028,0.52630687,0.5164857,0.48835936,0.4918654,0.47840986,0.54227054,0.5011271,0.53286016,0.490803,0.4548997,0.5058117,0.5536952,0.49103713,0.52141,0.40929902,0.47116315,0.55088454,0.52797073,0.58350617,0.5181824,0.47135097,0.50362456,0.5112125,0.5014986,0.52212226,0.43439102,0.5017815,0.32384205,0.56283027,0.49756265,0.47095937,0.50480324,0.43237546,0.4676995,0.5347719,0.4631132,0.47817641,0.47010663,0.5309587,0.46353617,0.46250486,0.5142693,0.5247109,3
0.846443,0.16385883,0.8651387,0.1252855,0.17006792,0.11747435,0.88051665,0.13476285,0.8038509,0.83778894,0.16957523,0.16760626,0.09484212,0.062782615,0.83290946,0.8529827,0.83886737,0.8573607,0.11679014,0.1483159,0.15120813,0.29692692,0.86642206,0.4961903,0.81688744,0.4604041,0.84163743,0.1393457,0.30712986,0.84078324,0.10428475,0.09652571,0.1726358,0.23141855,0.12751377,0.81237423,0.884177,0.892511,0.7914424,0.07276187,0.8000898,0.74582624,0.8628551,0.12792523,0.17188421,0.17119773,0.76854527,0.21896875,0.85213095,0.15693396,0.16266707,0.78879803,0.8941748,0.82619345,0.22959435,0.15999383,0.101548694,0.8346273,0.26455322,0.8095161,0.8599921,0.67428774,0.12777899,0.2596435,0.8703323,0.3133346,0.85403013,0.12891348,0.18214747,0.8426318,0.8273895,0.8608435,0.067245975,0.17848653,0.53400856,0.92822134,0.17237306,0.12757769,0.18299904,0.062989324,0.122107565,0.88188803,0.11555445,0.13985461,0.12652388,0.2264106,0.76475173,0.11337151,0.8480999,0.8648814,10
