feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,cluster
0.581587,0.5212812,0.4355178,0.42085558,0.55297333,0.41845536,0.5455611,0.4565401,0.5290015,0.5245852,0.56855685,0.5488745,0.5058763,0.41839093,0.5305954,0.5121157,0.5187249,0.5376008,0.47701305,0.42014283,0.41836107,0.54143417,0.5018749,0.502525,0.5104048,0.5816474,0.5631014,0.46984506,0.4763953,0.5092032,0.4734655,0.4821702,0.5189469,0.58162457,0.5178044,0.554036,0.46122214,0.5473892,0.45283958,0.5066656,0.5816238,0.47841015,0.44111112,0.5165419,0.568064,0.4808551,0.527799,0.41832888,0.49374563,0.57798094,0.45906386,0.5815885,0.45827454,0.53397405,0.4976285,0.5179069,0.5540809,0.5198798,0.5816459,0.48688847,0.5314256,0.52731836,0.51882297,0.46582258,0.5000185,0.52253664,0.4784994,0.520707,0.5789642,0.55137956,0.5770463,0.5215693,0.5033123,0.49431336,0.5238195,0.49982113,0.5406692,0.50290555,0.44487455,0.5816182,0.46866506,0.47030002,0.5005659,0.5796292,0.51513493,0.4194829,0.4258793,0.5787473,0.5191122,0.56398153,0.45859092,0.48752844,0.5691467,0.4796855,0.50267017,0.5816369,0.5816487,0.4720684,0.42015517,0.5081806,0
0.67679495,0.6063422,0.34356558,0.3260957,0.6432855,0.32375833,0.6344621,0.36780053,0.45222136,0.6103573,0.4979872,0.63874817,0.5885996,0.3232655,0.45406228,0.5957786,0.60341746,0.46196482,0.39174607,0.3252849,0.32311922,0.62975955,0.5836758,0.42136058,0.43045297,0.67677593,0.65498304,0.38305742,0.39084262,0.59250426,0.38762134,0.39768657,0.6037961,0.67651534,0.43912825,0.6444349,0.3731529,0.63680077,0.3636245,0.42627135,0.6768706,0.39316875,0.51344216,0.4379056,0.66081655,0.5593808,0.45050228,0.32326126,0.5745207,0.67241454,0.3708164,0.67688197,0.36976355,0.6210953,0.4155596,0.6023825,0.4810018,0.6046921,0.67654395,0.56621766,0.6182216,0.61333317,0.6036643,0.37869734,0.41858763,0.60785127,0.39328438,0.44244975,0.6736741,0.6412848,0.671365,0.6069751,0.42228952,0.41194084,0.44611,0.41797614,0.4655766,0.42184937,0.51750004,0.6768609,0.38202196,0.38383,0.41907787,0.6744608,0.43581313,0.32463488,0.3318441,0.67336607,0.6037738,0.65602857,0.37031692,0.40397093,0.6620971,0.39469796,0.58469987,0.67676306,0.67669153,0.54907334,0.32526803,0.59130055,3
0.015902758,0.013628364,0.985832,0.98457557,0.014359355,0.9842925,0.0141044855,0.9858605,0.98799986,0.013908923,0.98872834,0.014498055,0.013588548,0.98431605,0.98769724,0.013447523,0.013640165,0.987687,0.9865855,0.98451257,0.98445964,0.013865054,0.01287961,0.98725164,0.9873942,0.0154848695,0.014352798,0.9858862,0.9864922,0.013374209,0.98668635,0.9867934,0.01387614,0.015541434,0.9877655,0.014458716,0.98579276,0.014251888,0.9858693,0.9876211,0.015669644,0.98635256,0.012143254,0.9878786,0.014906585,0.012361109,0.98724335,0.98468643,0.013082683,0.015293002,0.98586786,0.015875876,0.9858966,0.01382637,0.98668504,0.013552725,0.9875215,0.013400614,0.015439212,0.012334526,0.013504326,0.013425589,0.01342535,0.9863667,0.98747885,0.013554931,0.9864116,0.9873822,0.015552044,0.014046967,0.015139043,0.013946652,0.987086,0.98698956,0.9873247,0.9868287,0.98813677,0.9872394,0.012015343,0.015693784,0.9863726,0.98623806,0.9868183,0.015459657,0.9872421,0.9847796,0.9845313,0.015584469,0.013265252,0.01458931,0.9864947,0.9868311,0.014789581,0.98631096,0.012717903,0.015541911,0.01543957,0.0120379925,0.98452854,0.013398707,-1
0.9922754,0.8892994,0.037131637,0.011938445,0.9433121,0.00764136,0.9307282,0.07287134,0.19649658,0.89491224,0.26401043,0.9363181,0.86307263,0.0076974034,0.19916001,0.87362176,0.88496155,0.21113175,0.10777747,0.010728076,0.007699318,0.9235718,0.85619587,0.15133515,0.16475454,0.9923039,0.9605553,0.09552666,0.10685388,0.86864656,0.10187553,0.116690904,0.88537735,0.9923681,0.17747569,0.9452163,0.080875404,0.9337662,0.0665456,0.15848747,0.9922957,0.11022265,0.7525846,0.17532107,0.96915144,0.82026786,0.19432883,0.007667333,0.8423231,0.98605037,0.07712593,0.9922745,0.07589765,0.91087973,0.14287834,0.88351923,0.23907033,0.8869199,0.99236965,0.8304562,0.90647763,0.8994684,0.88503706,0.088819034,0.14720389,0.891363,0.11037053,0.18227121,0.98778975,0.94055235,0.98443496,0.88981193,0.15266372,0.13732578,0.18751901,0.14671843,0.21656519,0.15202393,0.7590691,0.9922797,0.093577504,0.09638595,0.14794907,0.9888844,0.17285869,0.009625465,0.020463131,0.9874664,0.8855025,0.96210563,0.07652897,0.12573265,0.9709159,0.11233717,0.8574173,0.9923038,0.99235106,0.8052618,0.010783836,0.8669314,8
0.98713946,0.8850199,0.041431546,0.016995177,0.93865454,0.012161925,0.92647463,0.077307574,0.199999,0.89029336,0.26784074,0.9310315,0.8586796,0.012805268,0.20284992,0.86891437,0.88061863,0.21506599,0.11156058,0.015522473,0.012874655,0.9188285,0.85243934,0.15521793,0.16834141,0.98715705,0.955924,0.09992661,0.11168674,0.8640244,0.106500655,0.12114172,0.8809607,0.987859,0.18141633,0.9409892,0.08574774,0.92881984,0.0707325,0.16247107,0.98728585,0.11473605,0.7483116,0.17894861,0.9645578,0.8164,0.19807638,0.012614042,0.8380249,0.98117226,0.08137544,0.9870896,0.08088341,0.9061539,0.14683096,0.8790684,0.24287127,0.88314223,0.9879316,0.825626,0.90216255,0.89482725,0.8807822,0.09356112,0.15143648,0.88656664,0.11486466,0.1860694,0.98297787,0.9360243,0.9797779,0.8849859,0.15686715,0.1412125,0.19112676,0.15113573,0.22126251,0.15634434,0.75535583,0.9871168,0.09771401,0.10096954,0.15251802,0.983876,0.1773982,0.01439108,0.025376178,0.98289645,0.8812278,0.9573703,0.08100907,0.12953664,0.9661771,0.11659372,0.8529391,0.98710024,0.987615,0.8010097,0.016080558,0.86250865,8
0.92691714,0.8306572,0.10063389,0.07707511,0.881142,0.07316392,0.8692928,0.13401644,0.24953212,0.83596194,0.31250504,0.874682,0.80617857,0.073102966,0.25200376,0.81607914,0.826646,0.26314262,0.16668451,0.07592489,0.07308134,0.86271983,0.7996644,0.20731276,0.21990882,0.92690355,0.89721787,0.1551354,0.16566554,0.81141526,0.16106729,0.17492318,0.8270268,0.92685777,0.23172425,0.8828453,0.14143848,0.8722298,0.12814294,0.21396394,0.92689764,0.16884951,0.703064,0.22976674,0.9052176,0.76616603,0.24744393,0.07308439,0.7868253,0.9210453,0.13802746,0.9269024,0.136757,0.85082257,0.19943315,0.82527745,0.28922892,0.8283932,0.92688906,0.7758313,0.84674084,0.84022015,0.82672304,0.14887026,0.20341003,0.83263886,0.16901483,0.23622374,0.92267466,0.87855434,0.91954803,0.83120686,0.20855899,0.19425309,0.24116805,0.20294157,0.26808918,0.20792314,0.70898974,0.92691445,0.15339953,0.15592125,0.20408922,0.92369723,0.22732368,0.07495482,0.08501601,0.92234147,0.8271305,0.8986968,0.13743201,0.18342067,0.9069018,0.17085244,0.8009316,0.9269005,0.92688215,0.7522019,0.07596433,0.8098166,6
0.9491215,0.85055673,0.079146475,0.05495735,0.90222657,0.050933637,0.8901281,0.113275945,0.23157246,0.8559867,0.29604813,0.8956208,0.8255119,0.050881654,0.23408854,0.835623,0.84640497,0.24546874,0.14672953,0.053803895,0.05088384,0.88334644,0.8188415,0.1883555,0.20119655,0.94911623,0.9186881,0.13491383,0.14571863,0.8308607,0.14099038,0.15516223,0.84682876,0.9491123,0.2133223,0.9039901,0.120871484,0.89313227,0.107267775,0.1951898,0.949123,0.14894916,0.719885,0.21131225,0.92690694,0.7845212,0.22942585,0.050893314,0.80565566,0.9431026,0.11736861,0.94912726,0.116112635,0.87122846,0.18024792,0.8450485,0.2721834,0.8482209,0.94910586,0.79433733,0.86697793,0.86030895,0.8464821,0.12849736,0.18436205,0.85256404,0.14910594,0.21792404,0.94477767,0.899562,0.9415469,0.8511053,0.18958004,0.17495136,0.22296387,0.18386564,0.25057667,0.18896922,0.72600466,0.9491208,0.1331127,0.13573831,0.18504259,0.9458389,0.20884691,0.0527841,0.06310365,0.9444306,0.84692615,0.9201856,0.11678478,0.16387887,0.9286201,0.15100788,0.82007176,0.94911706,0.9491123,0.7701877,0.053817086,0.8292035,7
0.9234788,0.82761055,0.103946716,0.08046135,0.8778917,0.07655666,0.86612654,0.13718536,0.25226638,0.8328765,0.315044,0.8714456,0.8032211,0.07651314,0.2547475,0.8130668,0.8235776,0.26584074,0.16971736,0.07933742,0.07650152,0.85952723,0.79677343,0.2102213,0.2227236,0.92349213,0.8939279,0.15825333,0.16876113,0.80843616,0.16414857,0.17794062,0.8239727,0.92349017,0.23452559,0.87961847,0.14459936,0.8690298,0.13133222,0.21686728,0.92349076,0.1719146,0.70043397,0.23256557,0.90190625,0.7633711,0.25021657,0.07649637,0.7839159,0.9176518,0.14117269,0.9234816,0.13995872,0.84771866,0.20236143,0.82223725,0.29185426,0.82536185,0.92349297,0.772914,0.84361565,0.8371138,0.8236662,0.15199889,0.20634674,0.8295617,0.17206351,0.23901431,0.91927594,0.87531537,0.9161587,0.82813203,0.21144393,0.19719638,0.24392764,0.20588101,0.2708098,0.21083552,0.70639735,0.9234884,0.15648118,0.15904768,0.20703444,0.920306,0.23019281,0.07833435,0.08839139,0.9189435,0.8240913,0.89537734,0.14057642,0.1864069,0.90357625,0.17390981,0.7979742,0.92349046,0.9235003,0.74942684,0.07936263,0.8068317,-1
0.9785702,0.87697303,0.05051294,0.02560607,0.930255,0.021474078,0.9177828,0.08572253,0.20767328,0.8825573,0.27418315,0.9234315,0.8511349,0.021422267,0.21029767,0.86156464,0.87270147,0.22204453,0.120197736,0.02441816,0.021407813,0.9107901,0.84429264,0.16311699,0.17636138,0.97858226,0.9472436,0.10803828,0.11918151,0.85666084,0.11429988,0.12891278,0.87312543,0.9785742,0.18887194,0.93208224,0.0935754,0.92086375,0.079522684,0.1701631,0.97858506,0.122520134,0.74222153,0.18680309,0.95570374,0.80890095,0.20548801,0.021409795,0.83067834,0.97238946,0.08994674,0.9785789,0.08865979,0.8982776,0.15478043,0.87127984,0.24959992,0.8745913,0.9785769,0.81900734,0.8939314,0.88703847,0.8727956,0.10142481,0.15901858,0.87904066,0.122677505,0.19362316,0.9741154,0.9275187,0.97080517,0.8775355,0.16441059,0.14931917,0.19882752,0.15851031,0.22731856,0.16377026,0.74853575,0.9785816,0.106171645,0.108889714,0.1597383,0.97520804,0.18427187,0.02335684,0.03400389,0.9737626,0.8732393,0.94878083,0.08932451,0.13788417,0.95746994,0.1246355,0.8455646,0.9785807,0.97858787,0.7941238,0.024443597,0.85495895,8
0.755474,0.6769779,0.26693955,0.24783105,0.7181428,0.24468891,0.7084676,0.29422358,0.3883506,0.6813147,0.4396981,0.7128395,0.65703285,0.24459393,0.39036816,0.66507775,0.6737433,0.3994797,0.32084584,0.24683158,0.24455841,0.7031381,0.6516942,0.35394812,0.3642538,0.75541717,0.7312301,0.31141114,0.3199994,0.6612787,0.31629294,0.3275849,0.67403054,0.7553615,0.37387195,0.7195343,0.3002746,0.7108499,0.2894306,0.35936153,0.7554133,0.3226139,0.5730499,0.37225083,0.73773795,0.624435,0.38663143,0.24454474,0.6412879,0.75067127,0.29751587,0.7554088,0.2964453,0.69339335,0.3475489,0.6725869,0.42073917,0.675133,0.75542283,0.632311,0.690131,0.68477994,0.67382866,0.30633348,0.35076264,0.6786068,0.32276633,0.3775298,0.751991,0.71603304,0.7494695,0.67743325,0.35501894,0.3433079,0.38157338,0.35037816,0.40349853,0.35445797,0.57779,0.755443,0.31003696,0.3120556,0.3513406,0.75278866,0.3702627,0.24610355,0.25430033,0.75173897,0.67411804,0.7324528,0.2970108,0.3344732,0.73913556,0.32422388,0.65277123,0.7554131,0.75539863,0.6130254,0.24691199,0.6600108,2
0.96672183,0.92521906,0.016777128,0.0040722825,0.96783376,0.0084168315,0.95785284,0.04495085,0.14252067,0.9296909,0.19572906,0.9623763,0.90454745,0.021399677,0.14461417,0.91289306,0.921797,0.15401518,0.072540514,0.005292639,0.008528337,0.95226383,0.89906377,0.10687569,0.117473274,0.9884723,0.9814222,0.06281349,0.07171335,0.90895617,0.06781217,0.07949961,0.9221424,0.97753114,0.12747458,0.96929646,0.051217087,0.96033615,0.03998898,0.112504505,0.97094226,0.07438607,0.81742275,0.12581322,0.9881957,0.87074596,0.14075069,0.014692172,0.8881654,0.99797666,0.04832059,0.98626184,0.04729058,0.9422623,0.100199156,0.9206763,0.17603798,0.92329454,0.98344845,0.8788557,0.9387588,0.9332689,0.92185277,0.057501122,0.103580564,0.9268778,0.07451075,0.13127892,0.99620867,0.965649,0.99965626,0.92566514,0.10789828,0.095818356,0.13542862,0.10317528,0.15821446,0.1073935,0.82248056,0.99003917,0.06130805,0.06347641,0.10415526,0.9950888,0.12377821,0.0063921213,0.003559649,0.99656117,0.9222271,0.9826614,0.047833785,0.086680636,0.9896102,0.07607624,0.9000771,0.98489237,0.9882307,0.85892904,0.0052829236,0.9075959,1
0.94241166,0.84471685,0.085263774,0.06150259,0.89599043,0.05727867,0.884185,0.1193049,0.23660739,0.8499262,0.30097908,0.8891717,0.81975335,0.057519555,0.23921868,0.829676,0.8405962,0.25072935,0.15231964,0.06032809,0.057520285,0.8772201,0.8134026,0.19377746,0.2064834,0.9424768,0.9124296,0.14087573,0.15174906,0.8249817,0.14696546,0.16100906,0.8409545,0.94269973,0.2186906,0.8979573,0.12704355,0.88685226,0.113221265,0.20062436,0.94246006,0.1549152,0.7147092,0.21654043,0.92062515,0.77918863,0.23467012,0.057408467,0.8000507,0.9366089,0.123308755,0.94238234,0.122338414,0.86514676,0.18576843,0.8391566,0.27726457,0.8425784,0.9427029,0.78860843,0.86104393,0.85428494,0.84067994,0.1345593,0.18998602,0.8465859,0.15502252,0.22318433,0.938256,0.8934047,0.93511385,0.84509516,0.1951482,0.18048269,0.22812295,0.1895307,0.25612408,0.19454327,0.7210144,0.9424113,0.13892122,0.14173083,0.19073497,0.9392479,0.2144329,0.059232175,0.069617,0.9380361,0.8410939,0.9138725,0.122783676,0.16942607,0.92225015,0.15682894,0.8143936,0.94247895,0.9426507,0.76484156,0.060479823,0.82340413,7
0.84068537,0.75338036,0.18426967,0.1629028,0.79920226,0.15952145,0.7884132,0.21455742,0.31933725,0.758219,0.37641332,0.79336804,0.73118716,0.15933199,0.32160962,0.7401743,0.7497313,0.33166304,0.24420051,0.16186705,0.1592668,0.7824883,0.7252743,0.28103995,0.29243672,0.8407023,0.813791,0.23369326,0.24323297,0.7359816,0.23908007,0.25164273,0.75008875,0.84059435,0.30315015,0.80071247,0.22128159,0.79112494,0.20925188,0.287064,0.84071016,0.24613571,0.63767624,0.3014129,0.8210104,0.6949398,0.31744605,0.15928873,0.71366066,0.83537346,0.21822447,0.8406987,0.21703123,0.7716949,0.27391118,0.7484957,0.35537595,0.7513371,0.8406321,0.7036544,0.768037,0.7620833,0.74987483,0.22801857,0.27748626,0.7552058,0.24628027,0.3072827,0.83684796,0.79684347,0.8340315,0.75391424,0.28218406,0.2692206,0.31178984,0.27704448,0.33611852,0.28160235,0.64299154,0.840716,0.23213923,0.23443304,0.27816403,0.83779585,0.29917043,0.16098285,0.17011008,0.8365246,0.75020933,0.8151033,0.21761255,0.2593847,0.82256746,0.24797952,0.72646505,0.84069175,0.8406663,0.6822415,0.16188768,0.7345149,4
0.819783,0.734679,0.20450765,0.18373409,0.779306,0.18015875,0.7689056,0.23406804,0.3361859,0.7393147,0.39198345,0.7735024,0.7130132,0.18022406,0.33837992,0.72171205,0.7311296,0.34830368,0.26289734,0.18269855,0.18022308,0.7630008,0.70731366,0.29887646,0.30999893,0.81977046,0.79353875,0.25276613,0.26214167,0.71759266,0.25805366,0.27029425,0.73145497,0.8198249,0.32050848,0.7808914,0.24068654,0.7713922,0.2288316,0.30478674,0.8197622,0.2649315,0.6217711,0.31871217,0.80064875,0.6776414,0.334375,0.1801875,0.69588596,0.8146244,0.23758614,0.8197483,0.23656398,0.7524773,0.29189593,0.72989905,0.3713525,0.7327204,0.81984913,0.68607605,0.7488797,0.74307436,0.73118,0.24725756,0.29548147,0.73638266,0.26506534,0.32444003,0.81606376,0.77702665,0.8132993,0.7351072,0.30001143,0.28731048,0.32877654,0.2950681,0.3528061,0.29945934,0.6270901,0.81976223,0.25118613,0.25347888,0.2960805,0.81693965,0.31666496,0.18182677,0.1907638,0.8158171,0.7315381,0.79484266,0.23711465,0.2777235,0.80210537,0.26665384,0.70833945,0.8197717,0.81981164,0.66524476,0.18278213,0.7162036,4
0.6579515,0.58961284,0.36158827,0.34488267,0.625443,0.34215653,0.6170317,0.3852868,0.46725857,0.59337974,0.5120381,0.6208705,0.57224804,0.34207922,0.4690687,0.57925475,0.5867841,0.47698432,0.40847898,0.3440456,0.34205166,0.61236453,0.5676378,0.4373067,0.44626155,0.6579129,0.63686585,0.4002794,0.4077789,0.5759531,0.40452206,0.41434205,0.58704466,0.6578871,0.45466262,0.62668574,0.3905778,0.61911297,0.3811376,0.44205835,0.6579169,0.4100477,0.49907464,0.45329177,0.6425404,0.5438538,0.46577358,0.34204632,0.55851233,0.653767,0.38816297,0.6579114,0.38725984,0.6039186,0.43174344,0.5857508,0.49549246,0.58800834,0.65790725,0.5506745,0.6010456,0.5964056,0.5868591,0.39585984,0.43458658,0.59100693,0.41017127,0.4578359,0.6549419,0.6236141,0.6527571,0.5900214,0.43823868,0.42806944,0.46137226,0.4342109,0.48048484,0.43776,0.5032338,0.6579393,0.39907622,0.4008531,0.43504083,0.65564364,0.45153478,0.3433885,0.3505183,0.65470684,0.5871131,0.6379279,0.387716,0.42034474,0.6437503,0.41144553,0.5685402,0.6579139,0.6579205,0.5339297,0.34409547,0.57485145,3
0.79818,0.71526086,0.22539842,0.2052417,0.7588258,0.20220882,0.74849725,0.2542621,0.35371268,0.71988356,0.40793008,0.7532851,0.6941777,0.20189068,0.35593724,0.70273113,0.7118755,0.36550084,0.282414,0.2041943,0.2017524,0.74297833,0.6885506,0.31733927,0.32824397,0.7981672,0.77267903,0.27238774,0.28142416,0.69876134,0.27754313,0.28948134,0.71216315,0.79795593,0.33837867,0.7602274,0.26065725,0.7511036,0.24923953,0.32303384,0.7981714,0.28424257,0.6054981,0.3367639,0.77946746,0.65982306,0.35191596,0.20176926,0.67762107,0.7931351,0.25780657,0.79814553,0.2565682,0.7326198,0.31065843,0.71059525,0.3880346,0.7133519,0.7980645,0.66815686,0.7293115,0.7236026,0.71207976,0.26703668,0.31397772,0.71704197,0.28440458,0.34232637,0.7945316,0.7566009,0.7919362,0.7158266,0.31855085,0.306197,0.34667096,0.31354237,0.36964163,0.31790924,0.6103711,0.79821,0.27099463,0.2730922,0.3146722,0.7953983,0.3345489,0.20343205,0.21206287,0.79422724,0.7123006,0.7739446,0.2571271,0.2968036,0.78099716,0.28597906,0.6898217,0.7981479,0.7981066,0.6477777,0.20427176,0.6974169,-1
0.95294535,0.85417116,0.07495277,0.050998446,0.9060356,0.046708368,0.89412814,0.10944045,0.22802898,0.85941035,0.29312652,0.8990507,0.8289134,0.046983883,0.23065194,0.8389069,0.8500061,0.24233136,0.14276963,0.049790524,0.0469677,0.8870432,0.82251686,0.1847287,0.19755366,0.9530329,0.92265904,0.13123617,0.14227179,0.8341836,0.1374458,0.15164377,0.85036254,0.9532788,0.20993719,0.90804577,0.117293835,0.8967523,0.10324506,0.19164515,0.953017,0.14546107,0.72267866,0.20771106,0.9309556,0.7879349,0.22609025,0.046837077,0.809016,0.9471228,0.11346641,0.9529188,0.112535305,0.8748002,0.17661503,0.84855694,0.26916996,0.85206234,0.953308,0.7973599,0.8707151,0.8638078,0.8501137,0.12489041,0.1809074,0.8560518,0.14555758,0.21447636,0.94877076,0.90341234,0.94558775,0.85452276,0.18614772,0.17127423,0.21943603,0.18045771,0.24789502,0.18554506,0.72908086,0.9529479,0.12923878,0.1321308,0.18172762,0.94976395,0.20566465,0.04867053,0.059203267,0.9485882,0.8505061,0.9240969,0.11296004,0.16009963,0.93258154,0.1473766,0.8234819,0.95303,0.95323026,0.7733676,0.049986325,0.8325904,7
0.9520289,0.8532019,0.0762068,0.05205647,0.9050233,0.04795505,0.8929178,0.110507056,0.22911797,0.8586099,0.293908,0.8983467,0.828045,0.047977,0.23168711,0.8381872,0.8490681,0.24317685,0.14402968,0.05086894,0.047980793,0.8861033,0.82141715,0.18578462,0.19871336,0.952013,0.9215584,0.13224229,0.14307849,0.8333909,0.13831758,0.15253827,0.84944826,0.9520493,0.21087746,0.9068365,0.11817042,0.8958705,0.10445968,0.19264117,0.9519992,0.14633532,0.72208816,0.20882642,0.9297889,0.7869585,0.22702047,0.047948055,0.80814135,0.94601864,0.11461674,0.9519888,0.11337943,0.87390894,0.17770211,0.8476486,0.269973,0.85088545,0.9520604,0.7968278,0.8696877,0.8629962,0.84912914,0.12578906,0.18180767,0.855198,0.1464983,0.21547437,0.94769204,0.90238726,0.94449747,0.8537152,0.18707645,0.17235598,0.22054279,0.18134385,0.24830033,0.1864241,0.7282401,0.95201147,0.13040794,0.13303795,0.18249285,0.94872457,0.20640737,0.049858168,0.06023141,0.9473689,0.8495707,0.9230759,0.11401626,0.16122407,0.931507,0.14836086,0.82264936,0.9520153,0.9520409,0.77259904,0.05092731,0.8317689,7
0.7002486,0.6275689,0.32032865,0.3027559,0.66574144,0.29983714,0.6568086,0.34571218,0.43290982,0.6315391,0.4805959,0.66074306,0.6090304,0.29978976,0.43483126,0.6164861,0.62457633,0.4433394,0.37032902,0.30181742,0.29973143,0.65184265,0.60418034,0.40103725,0.41059333,0.70024306,0.677911,0.36167467,0.36963475,0.6129767,0.3661726,0.3766455,0.62480617,0.7002161,0.41952944,0.6670636,0.35137826,0.65894234,0.34123287,0.40604144,0.700221,0.3720709,0.5311422,0.417984,0.68391126,0.57889676,0.43140963,0.29967707,0.59446895,0.6958769,0.3487603,0.7001811,0.34781057,0.64276767,0.39515376,0.62347984,0.4630956,0.62592244,0.7002976,0.5861423,0.63981974,0.6348106,0.6246859,0.3569476,0.398099,0.6290692,0.37219945,0.42294347,0.6970762,0.663817,0.69478625,0.6279403,0.40209466,0.39119035,0.42669165,0.3977973,0.44710642,0.40155372,0.5355791,0.7002382,0.36033863,0.3622598,0.3987174,0.6978078,0.41625023,0.30111164,0.3087663,0.6968702,0.6249436,0.6790184,0.34824723,0.38298124,0.6852058,0.37354046,0.6051624,0.70023286,0.70026135,0.5682986,0.30193096,0.61181515,2
0.90123135,0.80764025,0.12553269,0.10265247,0.8567517,0.09891394,0.8452158,0.1580264,0.27036622,0.81281745,0.33149856,0.85044664,0.7838391,0.0987882,0.27272382,0.79347235,0.8037052,0.28352562,0.18979244,0.10153596,0.09875603,0.8388424,0.77747995,0.22930862,0.24151956,0.90125227,0.8723701,0.17854927,0.18875311,0.78895617,0.18429196,0.19777302,0.8040927,0.9011729,0.25298876,0.85835814,0.16521288,0.8480961,0.15230393,0.23573634,0.90124744,0.19184887,0.6835717,0.25106138,0.88012743,0.7449609,0.2683428,0.09876552,0.7650333,0.8955448,0.16191953,0.9012424,0.16065961,0.827279,0.22162722,0.80245346,0.3089497,0.80543077,0.9012133,0.754338,0.82330894,0.8169439,0.80381787,0.1724267,0.22543256,0.8095985,0.1920034,0.25742218,0.89709723,0.854218,0.894039,0.8081616,0.23048045,0.21656916,0.26221278,0.22502619,0.2883275,0.22988111,0.68932843,0.90124595,0.17683843,0.17931196,0.22618593,0.8981193,0.24873608,0.10057391,0.11039139,0.8967653,0.80423045,0.8737738,0.16130905,0.20608105,0.8817818,0.19383343,0.7787299,0.9012412,0.9012049,0.73134273,0.10155291,0.7873632,-1
0.9875399,0.9144653,0.019190252,0.0,0.9632085,0.0,0.95179343,0.05141574,0.16301528,0.9195816,0.22389635,0.9569656,0.8908204,0.0065170527,0.16541348,0.90036225,0.9105497,0.17617166,0.08297498,0.0,7.122755e-05,0.9453971,0.8845458,0.12224964,0.1343593,0.9984379,0.9787532,0.07184531,0.08202837,0.8958575,0.077569135,0.09093425,0.91094863,0.99295473,0.14580628,0.9648838,0.058581904,0.9546331,0.04573834,0.12868719,0.9896519,0.08508736,0.79115206,0.14391522,0.98649985,0.852159,0.16099055,0.0031558871,0.87208056,0.99999994,0.055268332,0.9973255,0.05409032,0.9339565,0.114608265,0.9092679,0.20135805,0.9122618,0.9959127,0.8614281,0.92994857,0.92366874,0.91061354,0.06577546,0.11848149,0.9163583,0.08522507,0.15015844,1.0,0.960709,1.0,0.9149772,0.12341931,0.10959804,0.15490322,0.118015975,0.18097636,0.122841746,0.79693943,0.9992095,0.07012747,0.07260743,0.11913809,1.0000001,0.14158355,0.0,0.0040675253,1.0,0.91104054,0.9801687,0.054714285,0.099148646,0.98811823,0.08701671,0.8857047,0.99663794,0.9983097,0.8386324,0.0,0.89430374,1
0.51604635,0.4624734,0.4991037,0.48611194,0.49067748,0.48428556,0.48397687,0.51780504,0.5821095,0.46547034,0.61712,0.48708364,0.44882777,0.4839791,0.58356756,0.45437402,0.4602581,0.5897182,0.53599846,0.4854502,0.4838466,0.48043057,0.44521567,0.5585877,0.56559855,0.51610005,0.49965167,0.52952194,0.53533816,0.45184436,0.532828,0.5405508,0.46045113,0.51591074,0.57214844,0.49154615,0.5219406,0.48568508,0.5145569,0.56224203,0.5161051,0.5371728,0.3914706,0.5711135,0.503996,0.42668346,0.5809891,0.48386335,0.4381537,0.5128356,0.5201089,0.5160631,0.5192879,0.47372633,0.5542858,0.4594672,0.60436887,0.46126512,0.5159941,0.43201405,0.47163272,0.46789473,0.46046388,0.52604,0.5563745,0.46365377,0.53726333,0.5747738,0.51371586,0.48923472,0.5120553,0.46284086,0.55937546,0.5513903,0.5775902,0.5561227,0.59238344,0.5589657,0.39460957,0.5161098,0.5285965,0.52998936,0.5569308,0.51430786,0.5697175,0.48492235,0.490538,0.5135052,0.46059406,0.5004226,0.51959217,0.54532164,0.505008,0.53832835,0.44606334,0.5160765,0.51604843,0.4188562,0.4854833,0.45094398,-1
